"","primerid","Pr(>Chisq)","coef","ci.hi","ci.lo","fdr","label"
"13218","MOAP1",0.0386109037998668,-0.0173658017573292,-0.00213883514480962,-0.0325927683698488,0.208017434776068,FALSE
"13219","MOB1A",0.166153872477548,0.0039223331051555,0.0422783563309233,-0.0344336901206123,0.615827040821385,FALSE
"13220","MOB1B",0.504825381336121,-0.007846248286477,0.00530046153991541,-0.0209929581128694,1,FALSE
"13221","MOB2",0.265361998284567,-0.00146255720193209,0.0142781445909432,-0.0172032589948074,0.834268557795858,FALSE
"13222","MOB3A",5.64170499897375e-08,-0.0599455024690596,-0.0396269689961438,-0.0802640359419755,1.39678334162676e-06,FALSE
"13223","MOB3B",0.212222441700823,NA,NA,NA,0.72158022706336,FALSE
"13224","MOB3C",0.542780199147632,0.00346020471938526,0.00973903657533058,-0.00281862713656006,1,FALSE
"13225","MOB4",0.00031660605040518,0.0329324128595055,0.0499162946811879,0.0159485310378231,0.00371119027999833,FALSE
"13226","MOBP",1,NA,NA,NA,1,FALSE
"13227","MOCOS",1,NA,NA,NA,1,FALSE
"13228","MOCS1",1,NA,NA,NA,1,FALSE
"13229","MOCS2",0.150258102872587,0.00878702235813721,0.0196591245894069,-0.00208507987313249,0.577620165822372,FALSE
"13230","MOCS3",0.538631497259287,0.00216681829050408,0.00620629355010506,-0.0018726569690969,1,FALSE
"13231","MOGAT1",0.364857308500067,NA,NA,NA,1,FALSE
"13232","MOGS",0.135398102523799,-0.00646954391431261,0.0033382621542767,-0.0162773499829019,0.53745869765628,FALSE
"13233","MOK",0.0481931223163744,0.00534249504026725,0.00989938399413873,0.000785606086395768,0.246899850348435,FALSE
"13234","MON1A",0.929639459076181,-0.000807085033077064,0.00333510225340576,-0.00494927231955989,1,FALSE
"13235","MON1B",0.00675576384540968,0.0165033242286012,0.0297904894305756,0.00321615902662675,0.0506097218719574,FALSE
"13236","MON2",0.449832965798033,0.00579730394076761,0.023284538836111,-0.0116899309545758,1,FALSE
"13237","MORC2",0.349514233114439,0.00329745714111155,0.00925206783533351,-0.0026571535531104,0.99386222224531,FALSE
"13238","MORC2-AS1",0.919326233160899,0.000812709546560128,0.00500403111837072,-0.00337861202525046,1,FALSE
"13239","MORC3",0.000295359403256131,0.0442184359236999,0.0659769251966688,0.022459946650731,0.00349305347835222,FALSE
"13240","MORC4",0.690854244634833,0.00134585844189315,0.00451736365208763,-0.00182564676830133,1,FALSE
"13241","MORF4L1",1.03868976767107e-13,0.151788813107512,0.192558047233661,0.111019578981363,5.04884225831493e-12,FALSE
"13242","MORF4L2",0.07379791590488,0.0225439614547653,0.0420910296534919,0.00299689325603873,0.343887254127555,FALSE
"13243","MORF4L2-AS1",1,NA,NA,NA,1,FALSE
"13244","MORN1",1,NA,NA,NA,1,FALSE
"13245","MORN2",0.0543281845960885,-0.010835651054381,-0.00138631285703571,-0.0202849892517264,0.271167502624801,FALSE
"13246","MORN3",0.00967784193930562,0.00662382747857558,0.0113872274600264,0.00186042749712471,0.0679577148677511,FALSE
"13247","MORN4",1,NA,NA,NA,1,FALSE
"13248","MOSMO",0.977644915075957,-0.00103703822141048,0.0082215338422213,-0.0102956102850423,1,FALSE
"13249","MOSPD1",0.355094542119532,0.0041080586895388,0.00988838681506717,-0.00167226943598957,1,FALSE
"13250","MOSPD2",0.510777414454712,-0.00346152569288229,0.00689529825945251,-0.0138183496452171,1,FALSE
"13251","MOSPD3",0.00731364236322842,-0.00828715887025904,-0.00289044511949683,-0.0136838726210213,0.0541194213002444,FALSE
"13252","MOV10",0.779931987069497,0.00159282607645872,0.0062711572085925,-0.00308550505567507,1,FALSE
"13253","MOXD1",1,NA,NA,NA,1,FALSE
"13254","MPC1",0.00649569796046813,-0.0259439349013709,-0.00786677060596914,-0.0440210991967727,0.0490254013091884,FALSE
"13255","MPC2",0.121004880091185,-0.00301292088407222,0.0183003953268327,-0.0243262370949772,0.495928136089834,FALSE
"13256","MPDU1",0.145460995790377,-0.0150892972546782,-5.64261622727595e-05,-0.0301221683470836,0.565166807663315,FALSE
"13257","MPEG1",4.20320033318413e-33,-0.25340295475409,-0.214695685704048,-0.292110223804133,7.61354056933087e-31,TRUE
"13258","MPG",0.698218649414953,-0.00709321376926596,0.00989625856941232,-0.0240826861079442,1,FALSE
"13259","MPHOSPH10",5.82369511691104e-05,0.033752972131917,0.049350668172216,0.018155276091618,0.000814126455228863,FALSE
