Gene,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
RHOBTB3,4.673385940536419e-101,-0.86684110780286,0.567,0.762,1.7050848604047125e-96
RBM47,6.394514980021969e-101,-0.7034284395101116,0.768,0.92,2.3330387904610156e-96
ANXA3,1.0341352004743745e-100,1.352000231066806,0.338,0.072,3.7730422789307555e-96
ICOSLG,1.0906445156759215e-100,-1.0139812861698116,0.113,0.394,3.9792165154436e-96
TIAF1,1.1218480958471244e-100,-0.6771182381785044,0.005,0.224,4.093062777698234e-96
FP325332.1,1.197719004559483e-100,-0.5040948072967405,0.006,0.226,4.369877788135274e-96
SLCO4A1,1.3346243505715728e-100,-1.2856897796316673,0.298,0.552,4.869376943060383e-96
C3,1.3760666956169602e-100,-0.8365495884865269,0.377,0.642,5.020579338958479e-96
GIGYF1,1.5053508670507644e-100,-0.613094926942545,0.887,0.966,5.4922726384347135e-96
AL139424.2,2.0108281906388196e-100,-0.6854284610118201,0.004,0.221,7.3365066535457335e-96
PLEKHB2,2.1628597650001795e-100,-0.662544701467501,0.998,0.998,7.891193852603155e-96
SLC39A14,2.291191291182261e-100,-1.2298321081679853,0.153,0.424,8.35941142587848e-96
TGIF2,4.125940989589153e-100,0.5432413957697109,0.937,0.713,1.5053495700516027e-95
TRIB2,4.2420586494511924e-100,0.7716578942076595,0.708,0.364,1.5477150982522676e-95
YIPF3,4.56335005501077e-100,-0.44390427020115353,0.995,0.991,1.6649382675706792e-95
FOCAD,6.156149191158395e-100,-0.7257797936583881,0.916,0.959,2.2460710323941406e-95
AC036214.1,6.335073672761579e-100,-0.8059291017275974,0.035,0.283,2.3113516295070623e-95
SLC11A2,6.45868840433499e-100,-0.5317177382933314,0.917,0.955,2.356452464321621e-95
UAP1,9.0066994532951645e-100,-0.5075368808251279,0.962,0.964,3.286094295534741e-95
TLE1,9.665120770745586e-100,0.5379167035903512,0.91,0.655,3.526319313206527e-95
MFAP5,1.2092035624722644e-99,-0.6837665498121738,0.015,0.242,4.411779197680057e-95
CHMP5,1.2544591141395886e-99,-0.5947928537563794,0.945,0.98,4.576894077938289e-95
HSD17B4,1.847266986469966e-99,-0.5214502943842397,0.107,0.389,6.73975360013567e-95
CFAP70,2.0175401257494393e-99,-0.905526723291971,0.034,0.275,7.36099514879683e-95
MRPL52,2.1698011649694937e-99,-0.5550098193952246,0.833,0.904,7.916519550391197e-95
COPB2,2.646642779987947e-99,-0.6429728425894061,0.971,0.986,9.656276182786024e-95
STRN3,3.151548214482823e-99,-0.6791289845272193,0.994,0.994,1.1498423660540579e-94
ZEB2,4.96994896489897e-99,0.5948711808771869,1,0.994,1.813285879843389e-94
AC246785.3,5.212269801485694e-99,-1.1123883312022644,0.215,0.473,1.9016966370720555e-94
PIK3C2A,8.182027563462674e-99,-0.440717852132378,0.93,0.989,2.9852127565293564e-94
BCKDK,9.135236891723872e-99,-0.7104266610163043,0.338,0.587,3.3329911799454545e-94
AC020917.3,9.617909424556242e-99,-0.84339545129437965,0.04,0.287,3.509094253549345e-94
IGHA1,1.1586706949593274e-98,1.6531439226166125,0.513,0.232,4.227410030559106e-94
ARHGDIB,1.4111284334968848e-98,0.5774994978463985,0.87,0.571,5.148502089613384e-94
"NAMPT",1.6431991825459897e-98,-0.8047862784639905,0.999,0.999,5.995212217519044e-94
AC073332.1,1.665846563919736e-98,0.5263217484083303,0.775,0.44,6.077841188461156e-94
PRIM2,2.1353452024403597e-98,0.8549642546258738,0.508,0.203,7.790806971103652e-94
CST3,2.894886091530162e-98,0.4649480490855211,0.998,0.971,1.0561991904947796e-93
GMPPA,3.0775366713914134e-98,-0.7246505265284822,0.839,0.904,1.1228392545571572e-93
AP000547.3,3.285356670565847e-98,0.7363774798582128,0.534,0.216,1.1986623812559494e-93
LRP10,3.726803942638674e-98,-0.42543917111231533,0.98,0.982,1.3597244184717201e-93
GPR108,4.255785815783785e-98,-0.6214503956009674,0.965,0.997,1.5527234548887138e-93
DDB1,6.368309653450204e-98,-0.802774761225989,0.851,0.921,2.323477777061307e-93
SH3BGRL3,9.296939854577293e-98,0.4404201498244542,0.999,0.998,3.3919885059425252e-93
NCR3LG1,1.0505639805495826e-97,-0.6757471603033711,0.637,0.853,3.8329826830351525e-93
DESI1,1.7709875997133308e-97,-0.5577321116730118,0.929,0.957,6.461448257554087e-93
SEC24A,1.9329060792547266e-97,-0.5446624192161891,0.927,0.966,7.05220783016087e-93
CRK,3.2879182381102425e-97,-0.46788130984922605,0.991,0.991,1.199596969174522e-92
NQO1,3.3854039225379503e-97,-0.7869186822512795,0.057,0.315,1.2351646211379712e-92
MYDGF,3.602513379409542e-97,-0.5935710426222109,0.912,0.964,1.3143770064775715e-92
DNAH14,3.9539733148667894e-97,1.2675422318808374,0.31,0.059,1.442607163929148e-92
TOMM7,5.833064367856362e-97,0.40712492342408524,0.999,0.999,2.1281935346123936e-92
ITCH,6.535371744480349e-97,-0.5176466713039467,0.981,0.996,2.3844303809736555e-92
RSU1,7.128535731891855e-97,0.5104483927197254,0.712,0.368,2.6008462617807433e-92
ERAP2,7.756008434027119e-97,0.5885993576857046,0.437,0.136,2.8297796771547944e-92
"NAB1",1.119241497991214e-96,-0.8518790109942882,0.901,0.937,4.083552605420945e-92
SRP54,1.2840341190499786e-96,-0.7680218091471058,0.999,1,4.684798483353847e-92
ACRBP,1.430725824898436e-96,1.1285109279779184,0.406,0.122,5.220003172141943e-92
PLCB3,1.4988547760574915e-96,-0.7057726236103614,0.065,0.325,5.4685716504457575e-92
EPM2AIP1,1.578202952145449e-96,-0.8719598997054732,0.967,0.976,5.7580734709026704e-92
KIAA1211,1.6441757924036826e-96,-0.7182827236638606,0.001,0.207,5.9987753785848355e-92
SEC24C,1.676904950265521e-96,-0.6534063265396857,0.89,0.953,6.118187711043753e-92
SEC16A,1.763338113087668e-96,-0.6190980572726481,0.955,0.978,6.433539105600356e-92
AL162274.1,2.357483948015254e-96,-0.5388832856962336,0.005,0.216,8.601280184333654e-92
ATG13,2.3976115175367767e-96,-0.5422019350396814,0.898,0.931,8.74768562173293e-92
LYZ,2.8956240901995777e-96,0.625668365365005,0.999,0.993,1.056468449309316e-91
PDK1,5.4815531363382534e-96,-0.5016897045653181,0.854,0.931,1.999944661793012e-91
