Gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	significant	gene_class	-log10_p_val
RBM6	3.2139347436425826e-7	-0.0214017249294367	0.136	0.175	0.01172604091217996	FALSE	Other	1.9308485948942709
FBH1	3.21924508536288e-7	-0.05135663087093312	0.032	0.051	0.01174541569394646	FALSE	Other	1.9301316080568864
CHN2	3.235020288058385e-7	0.05916622499567135	0.045	0.025	0.01180297152098101	FALSE	Other	1.9280086407700643
SAP30	3.256964441471908e-7	0.11111241563834742	0.088	0.061	0.01188303476471025	FALSE	Other	1.9250726323130773
MCUR1	3.274716061048996e-7	-0.09668212735674286	0.087	0.116	0.01194780154873726	FALSE	Other	1.9227119995767896
SBNO1	3.3058463532364024e-7	-0.07832779000130996	0.125	0.161	0.01206138041978301	FALSE	Other	1.918602984535303
CCNL2	3.346977150623066e-7	-0.06976734207790836	0.1	0.132	0.01221144613404825	FALSE	Other	1.9132329019152607
IGLC2	3.366942201721295e-7	0.5041944082492308	0.031	0.014	0.01228428862298014	TRUE	Other	1.9106499882323
LINC00339	3.392035137367857e-7	0.06150143756785938	0.023	0.009	0.01237584019868662	FALSE	Other	1.9074253070395117
MIS12	3.4344522525027045e-7	-0.0637817670873771	0.055	0.08	0.01253059904325611	FALSE	Other	1.9020281664390692
TPSB2	3.4347481113664253e-7	-0.01395912335069022	0	0.003	0.0125316784843204	FALSE	Other	1.9019907560083904
C11orf58	3.435497149974845e-7	-0.08044375581690799	0.543	0.582	0.01253441135168322	FALSE	Other	1.9018960568169399
NCK2	3.479626070793791e-7	-0.05724926970388577	0.062	0.088	0.01269541571929114	FALSE	Other	1.8963530733142362
CHMP4A	3.4837626884672845e-7	-0.07097956078546785	0.191	0.235	0.01271050816887288	FALSE	Other	1.8958370859113267
ILRUN	3.485097071648e-7	-0.05783273684362378	0.086	0.116	0.01271537666590772	FALSE	Other	1.895670770250183
MS4A4A	3.509643418255652e-7	0.08771332810981466	0.054	0.033	0.01280493401150574	FALSE	Other	1.8926226552676149
TMEM59	3.5188653403626813e-7	-0.10441111628875732	0.4	0.447	0.01283858019431324	FALSE	Other	1.891483001802152
MCOLN1	3.613840815069115e-7	-0.09331965739403808	0.083	0.113	0.01318509821377966	FALSE	Other	1.879916630865337
HVCN1	3.800064715885905e-7	0.0798622746159634	0.06	0.037	0.01386453611590972	FALSE	Other	1.8580946566069207
KDM5D	3.837382245406901e-7	0.08607320241050687	0.026	0.011	0.01400068912236707	FALSE	Other	1.8538505875592026
RAB44	3.8386649718125595e-7	0.03316938143817064	0.007	0	0.01400536914965812	FALSE	Other	1.8537054396753527
BROX	3.841059927127601e-7	-0.09199424445632988	0.209	0.25	0.01401410714412505	FALSE	Other	1.8534345664539462
SMAD4	3.852905306456564e-7	-0.0468883594211329	0.131	0.168	0.01405732501060677	FALSE	Other	1.852097314000376
STAT4	3.862582280640887e-7	0.21635115739102523	0.132	0.1	0.01409263145091827	FALSE	Other	1.851007905548598
AP3B1	3.892866923939328e-7	0.2264522471619889	0.292	0.255	0.01420312497199263	FALSE	Other	1.847616091618312
STAB1	3.893930531448244e-7	0.11441665163829454	0.079	0.054	0.01420700554398891	FALSE	Other	1.8474974500644377
PTPN7	3.896917880544088e-7	0.11524625479494376	0.071	0.047	0.0142179048871651	FALSE	Other	1.8471643953769836
EZH1	3.999353963007189e-7	-0.0583846752569554	0.069	0.096	0.01459164293403172	FALSE	Other	1.8358958063235697
ELF3	4.018745454591526e-7	-0.03006819880531109	0.002	0.008	0.01466239279107718	FALSE	Other	1.8337951503522072
CDYL	4.038551792759579e-7	-0.08141875003024363	0.096	0.127	0.01473465621588332	FALSE	Other	1.8316599925108037
RNF6	4.039674691504298e-7	-0.06909639310020677	0.093	0.125	0.01473875311195343	FALSE	Other	1.831539255927679
LSM6	4.042042294122227e-7	0.13289294448980415	0.173	0.135	0.01474739131010494	FALSE	Other	1.831284795945091
CHMP1A	4.054108217461262e-7	-0.0915754163697412	0.111	0.145	0.01479141383140741	FALSE	Other	1.8299903121537326
CD80	4.156144570814919e-7	0.08083450139403112	0.038	0.02	0.01516369346661823	FALSE	Other	1.8191950034002968
TOB1	4.2301254200644003e-7	0.14788516009534936	0.127	0.095	0.01543361259510496	FALSE	Other	1.811532405337833
IFIH1	4.2565466604539524e-7	-0.11233825072586244	0.088	0.117	0.01553001049066624	FALSE	Other	1.8088282509013887
TREM1	4.332538260982678e-7	0.09113279854012846	0.497	0.441	0.01580726584519529	FALSE	Other	1.8011432427200442
ZMYM2	4.343350372760237e-7	-0.06641008214968958	0.172	0.213	0.01584671383501572	FALSE	Other	1.8000607846314622
NIBAN1	4.3613919329573284e-7	-0.11619692639963364	0.364	0.413	0.01591253846739481	FALSE	Other	1.798260533461958
NUCB2	4.402434203510502e-7	-0.13016909378059427	0.209	0.25	0.01606228119150806	FALSE	Other	1.7941927754627094
ITGA6	4.417885728811292e-7	0.09470277810011796	0.044	0.025	0.01611865608156799	FALSE	Other	1.7926711710104635
CHCHD1	4.423493173417364e-7	-0.09059760213123258	0.134	0.169	0.01613911484321325	FALSE	Other	1.7921202880309073
ABHD18	4.4517619151745075e-7	-0.04281500373551061	0.023	0.039	0.01624225334751419	FALSE	Other	1.7893537196450553
SLC15A3	4.4747994294816083e-7	-0.1268808473168621	0.331	0.378	0.01632630571846365	FALSE	Other	1.7871120753731256
MRPL3	4.494429073937561e-7	0.1090466286472594	0.077	0.051	0.01639792447626119	FALSE	Other	1.7852111181443657
NT5C2	4.49936070969035e-7	-0.08501643766486777	0.128	0.164	0.01641591754930524	FALSE	Other	1.7847348378531027
CXorf21	4.5306224609267075e-7	0.09211697369059511	0.089	0.062	0.01652997604869109	FALSE	Other	1.7817277757043437
TIAM1	4.538044155153021e-7	0.14486434619745808	0.103	0.074	0.01655705410007579	FALSE	Other	1.7810169321581193
ZFHX3	4.596230650881962e-7	0.18962625949084955	0.354	0.312	0.01676934752974283	FALSE	Other	1.7754838348145978
AKT2	4.606175174033919e-7	-0.05895758876482371	0.078	0.106	0.01680563012246275	FALSE	Other	1.7745451991374939
MACORIS	4.613988697584081e-7	0.02682626283814043	0.007	0	0.01683413776313552	FALSE	Other	1.773809123071683
IRX5	4.6139887071971555e-7	0.02700400636008693	0.007	0	0.01683413779820882	FALSE	Other	1.7738091221668464
FAM13A	4.627114590904766e-7	0.07876581556702102	0.036	0.019	0.01688202758491603	FALSE	Other	1.7725753944367295
AC024909.1	4.690792358433822e-7	0.07549343019320376	0.052	0.031	0.01711435591974579	FALSE	Other	1.7666394404211512
ZNF467	4.695413014861074e-7	0.08544035419582635	0.145	0.11	0.01713121438472063	FALSE	Other	1.7662118500006514
ROCK2	4.7082384338450467e-7	-0.0935491641558181	0.108	0.14	0.01717800792588365	FALSE	Other	1.7650272012124817
ARID3B	4.719733627607257e-7	-0.07501573361901764	0.028	0.045	0.01721994814032507	FALSE	Other	1.7639681608036515
SMOX	4.754788003870185e-7	0.10952137870813436	0.086	0.059	0.01734784403212037	FALSE	Other	1.7607544910825315
SERPINB6	4.78493772204236e-7	0.13571478652481606	0.212	0.172	0.01745784527887155	FALSE	Other	1.758009359785256
MDH2	4.867490428423681e-7	0.13071384244479944	0.229	0.188	0.0177590388281038	FALSE	Other	1.7505805432278456
ULBP2	4.890008897462252e-7	0.05522676138614348	0.018	0.006	0.01784119746239102	FALSE	Other	1.7485760000800774
ARL6IP6	4.894607847413072e-7	-0.06994102804777252	0.057	0.081	0.01785797673128659	FALSE	Other	1.7481677472511015
FAM177A1	5.087844048399911e-7	-0.06283788286953573	0.326	0.374	0.01856299901058707	FALSE	Other	1.7313518584764123
CRYL1	5.093743503901136e-7	0.08688496417070621	0.071	0.046	0.01858452317398329	FALSE	Other	1.7308485771867348
ARPC1B	5.124608609717839e-7	-0.08120536185555771	0.767	0.827	0.01869713451255553	FALSE	Other	1.7282249475138984
MALT1	5.167042376219516e-7	0.1629790266024459	0.258	0.216	0.0188519541096369	FALSE	Other	1.724643626092315
RNF141	5.208060836936579e-7	0.08450720303229547	0.082	0.055	0.01900160996356311	FALSE	Other	1.7212096006961215
ADD1	5.246563955288192e-7	-0.05889336652141186	0.121	0.156	0.01914208859086897	FALSE	Other	1.7180106781577773
TRAPPC6B	5.253391662996396e-7	-0.05849772080537294	0.052	0.076	0.01916699948244235	FALSE	Other	1.7174458688752512
RASAL2	5.278901424309888e-7	0.10411799449472137	0.057	0.035	0.01926007184659462	FALSE	Other	1.7153420971428763
EP400	5.294099973313613e-7	-0.0604230007885046	0.068	0.095	0.01931552375263471	FALSE	Other	1.7140935111901312
ME2	5.303794791686854e-7	-0.07819198771810698	0.148	0.185	0.01935089529746948	FALSE	Other	1.7132989369109204
HGF	5.418730330282864e-7	0.06367303126399938	0.03	0.014	0.01977023761003703	FALSE	Other	1.7039881110551789
HECTD1	5.480717950155173e-7	-0.07096700364835196	0.143	0.18	0.01999639944114115	FALSE	Other	1.6990481965168271
CCZ1	5.51096742832464e-7	-0.07690022562949927	0.097	0.128	0.02010676466224245	FALSE	Other	1.6966578052050552
LINC00636	5.5202347116694e-7	0.04751730732749949	0.015	0.004	0.0201405763455258	FALSE	Other	1.695928105773457
MRPL12	5.52893255468974e-7	0.0907019714809183	0.059	0.037	0.02017231042578551	FALSE	Other	1.6952443572307132
VASH1	5.556793340320153e-7	0.09560667723982572	0.082	0.056	0.02027396050215808	FALSE	Other	1.6930614039355463
AMIGO2	5.562505391775009e-7	0.09526387009416008	0.048	0.028	0.02029480092189111	FALSE	Other	1.6926152044574723
MYO10	5.647746147102569e-7	0.07849419243097763	0.057	0.035	0.02060580181770372	FALSE	Other	1.6860104814437353
MSANTD3	5.680019130675231e-7	-0.15307511600946755	0.154	0.189	0.02072354979826858	FALSE	Other	1.6835358509656653
FSD1L	5.702548076601477e-7	-0.06783505789174787	0.082	0.111	0.02080574665748048	FALSE	Other	1.6818166940308494
CIDEB	5.737711565924244e-7	0.05525686840852765	0.024	0.01	0.0209340406482746	FALSE	Other	1.6791469368843905
STK40	5.757214173829827e-7	-0.0721899564084576	0.265	0.314	0.02100519591321812	FALSE	Other	1.6776732634888658
HMBOX1	5.787065964807062e-7	-0.07895347392139268	0.064	0.089	0.02111411017259856	FALSE	Other	1.6754272166436834
GPR68	5.799577949057255e-7	-0.08490019356280093	0.075	0.102	0.02115976014713539	FALSE	Other	1.6744892594802332
BCL11A	5.834136066929271e-7	0.08121403365190427	0.061	0.038	0.02128584544019144	FALSE	Other	1.6719090956527776
CMC2	5.836668031695798e-7	-0.06424617592582038	0.126	0.161	0.02129508331364212	FALSE	Other	1.6717206564785037
TRIM34	5.843990692378136e-7	0.07466739190547377	0.031	0.015	0.02132180004114163	FALSE	Other	1.6711761338417366
EPHB2	5.85429623344536e-7	0.05884551783514995	0.019	0.007	0.02135939980772539	FALSE	Other	1.670410955007486
FTCDNL1	5.885379792037419e-7	0.03135376357072832	0.011	0.002	0.02147280817124852	FALSE	Other	1.668111155678921
ACAA1	5.911879203387749e-7	0.1261674531766932	0.196	0.158	0.0215694912735602	FALSE	Other	1.6661600978131266
JTB	5.931980780657561e-7	-0.10119234520719812	0.399	0.442	0.02164283187822911	FALSE	Other	1.6646859141466566
POLR2D	5.949094881244018e-7	-0.06144529448805574	0.045	0.067	0.0217052726742188	FALSE	Other	1.6634347539319505
LRCH3	5.949970299309318e-7	-0.03711228599463162	0.072	0.099	0.02170846663703004	FALSE	Other	1.6633708515614645
KIDINS220	5.951804329245003e-7	-0.092576636048479	0.159	0.195	0.02171515809525039	FALSE	Other	1.6632370044484284
CTDNEP1	5.953279039012861e-7	-0.11314293891584459	0.213	0.254	0.02172053857383842	FALSE	Other	1.6631294103563832
KMT5B	5.976097777256448e-7	-0.10233609187793924	0.147	0.183	0.02180379274032014	FALSE	Other	1.6614679548851725
LCOR	6.021192515043319e-7	-0.08531586888264486	0.222	0.264	0.02196832089113554	FALSE	Other	1.658203136324016
CPSF6	6.04517728139212e-7	-0.05261709138686255	0.106	0.139	0.02205582931115915	FALSE	Other	1.6564766078702073
EIF3G	6.079321471595262e-7	0.1436662889845346	0.584	0.554	0.02218040438911531	FALSE	Other	1.6540305401363475
RSBN1L	6.115923923617388e-7	-0.05633146973309733	0.121	0.155	0.02231394843531804	FALSE	Other	1.6514235748552466
YARS	6.133453669730126e-7	-0.0470533351370358	0.146	0.184	0.02237790571401036	FALSE	Other	1.6501805603191975
GFOD2	6.15161805023216e-7	-0.04814498055540776	0.015	0.028	0.02244417845627203	FALSE	Other	1.64889628682894
TRBV28	6.154310173951922e-7	0.07100373253770917	0.008	0.001	0.02245400066966358	FALSE	Other	1.648706268737912
HMOX1	6.175177629400716e-7	0.24136152430740032	0.212	0.174	0.02253013558086851	FALSE	Other	1.6472361947898897
CYB5R3	6.255152675270637e-7	-0.06084937656623201	0.194	0.236	0.02282192453572492	FALSE	Other	1.6416477350272214
ARL6IP5	6.266935356142749e-7	-0.11860688142844468	0.447	0.493	0.02286491364688682	FALSE	Other	1.6408304344648592
CEBPG	6.290569971446748e-7	-0.1264304008315863	0.189	0.227	0.02295114454082346	FALSE	Other	1.639195651940676
RFX2	6.351134586591163e-7	0.09698795354115736	0.112	0.08	0.02317211453917786	FALSE	Other	1.635034333461002
TMEM126B	6.389879629503193e-7	-0.07562684366282652	0.063	0.088	0.0233134758282424	FALSE	Other	1.6323929722755937
MRAS	6.447202011657107e-7	-0.05588884402414883	0.029	0.047	0.02352261653953095	FALSE	Other	1.6285143711385552
SFXN5	6.475703724350119e-7	-0.07268432977693436	0.03	0.047	0.02362660503829141	FALSE	Other	1.6265986786664952
ZG16B	6.488492790014676e-7	0.04980660077914279	0.029	0.014	0.02367326594436854	FALSE	Other	1.6257418230268286
SETD7	6.606338446198502e-7	0.06481036983724675	0.067	0.043	0.02410322582095523	FALSE	Other	1.617924830350908
P2RY2	6.667229984158234e-7	0.0301733232364071	0.007	0	0.02432538859720131	FALSE	Other	1.613940213165584
TARDBP	6.704392187398061e-7	-0.0538698060632431	0.125	0.16	0.02446097489572182	FALSE	Other	1.6115262380848874
BRI3BP	6.709622662909293e-7	0.07370773011147365	0.039	0.021	0.02448005828562455	FALSE	Other	1.6111875524948187
MAP3K5	6.715991191809056e-7	-0.1235948738811411	0.103	0.133	0.024503293863315342	FALSE	Other	1.6107755315330379
CBFB	6.780551393018873e-7	-0.0861846985024946	0.093	0.124	0.02473884175742936	FALSE	Other	1.6066206373719065
GIMAP1	6.826815347061472e-7	0.1137525198640818	0.087	0.06	0.02490763579375378	FALSE	Other	1.6036674932766142
ZNF37A	6.851614653435425e-7	-0.01042208285596846	0.05	0.074	0.02499811606305915	FALSE	Other	1.6020927198978558
MRPL28	6.966227458412955e-7	-0.0930066271366568	0.109	0.141	0.02541628088201967	FALSE	Other	1.5948879986515905
EIF3J	6.97587280874499e-7	-0.08573288481639252	0.399	0.447	0.02545147194270609	FALSE	Other	1.5942870959162434
BLZF1	7.008840240024675e-7	-0.04333039254368201	0.046	0.068	0.02557175361573003	FALSE	Other	1.5922394886525468
WDR26	7.068390024725471e-7	-0.07872973024238283	0.307	0.355	0.02578902100521088	FALSE	Other	1.5885651441010988
ELL	7.116487167451349e-7	-0.08343477203280941	0.079	0.106	0.02596450343044624	FALSE	Other	1.5856199788451346
CERS6	7.16804415665143e-7	0.0848168430309007	0.088	0.061	0.02615260910554274	FALSE	Other	1.5824849774041496
CEBPA	7.192624072235393e-7	0.0998866079267327	0.071	0.047	0.02624228892755083	FALSE	Other	1.5809982872365151
TXNDC9	7.205843456000069e-7	-0.06255020229996133	0.105	0.137	0.02629051984921625	FALSE	Other	1.5802008263921559
APOBEC3A	7.230893840096869e-7	0.18050919992496395	0.37	0.325	0.02638191617559342	FALSE	Other	1.5786936638971527
DUSP2	7.261482588545534e-7	0.08108504862984889	0.396	0.345	0.02649351922430838	FALSE	Other	1.5768603490571187
FAM91A1	7.321620547524063e-7	-0.08425111207714986	0.167	0.206	0.02671293256764154	FALSE	Other	1.573278432157075
TMPO	7.355812266514466e-7	0.11897125831735604	0.121	0.089	0.02683768105437803	FALSE	Other	1.5712550126757856
CDC42EP1	7.362776703771622e-7	0.04475132483305422	0.017	0.006	0.02686309080371076	FALSE	Other	1.5708440198962221
INPPL1	7.472968475433956e-7	-0.0668910284800954	0.058	0.082	0.02726512548262078	FALSE	Other	1.56439249921375
SEC14L2	7.644521926419085e-7	0.06726378659379809	0.024	0.01	0.02789103824854003	FALSE	Other	1.554535318748681
CITED4	7.660096363418873e-7	0.06896582817444863	0.048	0.028	0.02794786158193376	FALSE	Other	1.5536514163534048
VPS29	7.709891863087212e-7	-0.07870563290222987	0.267	0.313	0.02812954046247369	FALSE	Other	1.5508373626176668
WASL	7.77726587905697e-7	-0.04952784235856472	0.08	0.109	0.02837535455973935	FALSE	Other	1.5470587031071463
ZMYND11	7.794120064881287e-7	-0.04331583844548523	0.054	0.078	0.02843684705671937	FALSE	Other	1.5461185577937766
PPBP	7.892632993504467e-7	0.21100850741889132	0.097	0.071	0.02879627147680105	FALSE	Other	1.540663740778197
VASP	7.896717375423112e-7	-0.13359994019104726	0.448	0.485	0.02881117334423122	FALSE	Other	1.5404390545780213
LUC7L2	8.004096030843276e-7	-0.05007636392436132	0.18	0.222	0.02920294436853169	FALSE	Other	1.5345733588755333
GNG12	8.015304673510087e-7	0.0280461351895175	0.007	0	0.02924383910130155	FALSE	Other	1.5339656142358875
AC136469.1	8.015304690226334e-7	0.02696509855850248	0.007	0	0.02924383916229078	FALSE	Other	1.5339656133301485
SREK1	8.067320405974236e-7	-0.05368821642333876	0.273	0.321	0.029433618501197	FALSE	Other	1.5311563434559219
C11orf91	8.20999305305408e-7	0.03667514748396179	0.009	0.001	0.02995415965406781	FALSE	Other	1.523542859773183
PPTC7	8.236166776557516e-7	-0.09746381723954169	0.149	0.185	0.0300496544842701	FALSE	Other	1.5221605172198966
AKIRIN2	8.322155297635253e-7	-0.11675435070197192	0.351	0.399	0.03036338360342222	FALSE	Other	1.5176498336192792
BAZ2A	8.363810889444856e-7	-0.10270307926872956	0.178	0.215	0.03051536403013955	FALSE	Other	1.5154814448016745
WDR46	8.657361862285199e-7	-0.06024339439624091	0.052	0.075	0.03158638475454754	FALSE	Other	1.5005000787798703
PTPRA	8.734942601683634e-7	-0.04910671175981018	0.145	0.182	0.03186943808224274	FALSE	Other	1.4966255938821715
SYTL3	8.761205335011009e-7	0.1450306107154188	0.055	0.034	0.03196525766478766	FALSE	Other	1.4953217904653913
CXCR4	8.864488643902072e-7	-0.2005808006110037	0.478	0.511	0.03234208681727671	FALSE	Other	1.4902319614243955
TREML4	8.917452524311433e-7	0.02834964594306105	0.008	0.001	0.03253532553495026	FALSE	Other	1.4876448435382312
AC007686.4	9.115961268404022e-7	0.04823910170465929	0.025	0.011	0.03325958468777207	FALSE	Other	1.478083178115146
HIPK2	9.134183535489492e-7	-0.12967810370772392	0.318	0.36	0.03332606862923341	FALSE	Other	1.477215915662391
PANK2	9.299668354922115e-7	-0.07332412100091074	0.092	0.121	0.03392983999293334	FALSE	Other	1.469418188405279
PCGF3	9.368729193417402e-7	-0.09611010826087646	0.084	0.112	0.03418180846218339	FALSE	Other	1.4662049637226595
SWT1	9.40466959266685e-7	-0.04565708271559901	0.018	0.033	0.034312937008845	FALSE	Other	1.464542107005211
SYVN1	9.415290894198916e-7	-0.05663862603498115	0.066	0.092	0.03435168882748474	FALSE	Other	1.464051906918026
TCIRG1	9.454109866762176e-7	-0.09168492827756912	0.184	0.224	0.0344933198488818	FALSE	Other	1.4622650044535883
PAGR1	9.579257215641815e-7	-0.05563422977618107	0.056	0.079	0.03494991995126916	FALSE	Other	1.456553814618211
AFDN	9.613805822890209e-7	0.11222753794133308	0.053	0.033	0.03507597054481493	FALSE	Other	1.4549903032952956
FAM20C	9.634638959668718e-7	-0.07148186783105785	0.027	0.043	0.03515198024435131	FALSE	Other	1.4540502044999084
C9orf139	9.636577168072731e-7	0.02991112943919011	0.007	0	0.03515905179771337	FALSE	Other	1.4539628459012706
AGRP	9.636577188177456e-7	0.02496797707941682	0.007	0	0.03515905187106545	FALSE	Other	1.4539628449952051
SYCP2L	9.636577188177456e-7	0.02356681856233507	0.007	0	0.03515905187106545	FALSE	Other	1.4539628449952051
TUBB2A	9.69218285683466e-7	0.09107105483835652	0.062	0.04	0.03536192915316125	FALSE	Other	1.4514640502845637
AMFR	9.703568746153846e-7	-0.06980592243394554	0.055	0.078	0.03540347057034231	FALSE	Other	1.450954162390338
ISY1	9.708662546315894e-7	-0.07301500005992456	0.145	0.181	0.03542205530023354	FALSE	Other	1.4507262432686523
SP110	9.723406688599294e-7	0.13140138342905416	0.156	0.122	0.03547584930335452	FALSE	Other	1.4500671985950797
RBM39	9.748299063777162e-7	0.12601491896138797	0.74	0.719	0.03556666913419097	FALSE	Other	1.448956805164954
TNFAIP8L1	9.805867790120393e-7	-0.08416317081408581	0.071	0.097	0.03577670863225425	FALSE	Other	1.4463996159374424
PHF13	9.832058506786837e-7	-0.03634442358579126	0.019	0.034	0.03587226546201177	FALSE	Other	1.4452411952063215
AC124283.1	9.843334192501812e-7	0.04852666656341552	0.015	0.005	0.03591340480134286	FALSE	Other	1.4447434192588087
CYTH1	9.865248002575674e-7	-0.07660056552446992	0.295	0.345	0.03599335733739735	FALSE	Other	1.443777641952218
MAVS	9.8922478823459e-7	-0.04956802423878281	0.048	0.07	0.03609186639873901	FALSE	Other	1.4425906589292756
USP32	9.970823937158196e-7	-0.10055698399346252	0.082	0.11	0.03637855113472168	FALSE	Other	1.4391546017740644
PER1	9.973634347389322e-7	0.12069428241789798	0.108	0.079	0.03638880491644994	FALSE	Other	1.4390322073077995
GNB4	9.978559408125556e-7	-0.1082724529087432	0.133	0.166	0.03640677400054609	FALSE	Other	1.4388178021380784
TICAM1	1.0152587998478198e-6	-0.09626732896647804	0.081	0.109	0.03704171731244771	FALSE	Other	1.4313088869460753
AP1AR	1.0175916812734256e-6	-0.07439453608986651	0.055	0.079	0.03712683249126093	FALSE	Other	1.4303121014133968
SURF4	1.0298028441936243e-6	-0.0628217159766884	0.331	0.382	0.03757235677040439	FALSE	Other	1.4251315624484617
AL162377.1	1.035902755517212e-6	0.06848987911005387	0.042	0.023	0.03779491203504549	FALSE	Other	1.4225666611106802
AHSA1	1.0365182742186871e-6	-0.02674949857276881	0.079	0.107	0.0378173692348688	FALSE	Other	1.4223086861339902
MYDGF	1.041763852748408e-6	-0.1279394389860089	0.362	0.401	0.03800875416752566	FALSE	Other	1.420116365257095
AC092053.2	1.04422657532061e-6	0.08564984351590112	0.036	0.019	0.03809860660057246	FALSE	Other	1.4190909077036058
ZNF655	1.0489024006386254e-6	-0.09593454162840254	0.301	0.347	0.03826920408730025	FALSE	Other	1.417150570022379
MMUT	1.0609392394646857e-6	-0.04030911025268868	0.015	0.029	0.03870836815186905	FALSE	Other	1.4121951370658792
ELK4	1.0728064326864105e-6	-0.06846568757135318	0.116	0.149	0.03914134269656368	FALSE	Other	1.4073642804739643
MPST	1.0741049516154665e-6	0.12120682876316918	0.141	0.108	0.03918871915969028	FALSE	Other	1.406838930728813
INHBA	1.0837610632411376e-6	0.2653777734927429	0.073	0.05	0.0395410223923529	TRUE	Other	1.402952105542914
PSMB4	1.0984444229298966e-6	-0.05608349795276002	0.349	0.4	0.04007674477059728	FALSE	Other	1.3971075612321364
G3BP2	1.1031925070805193e-6	-0.04838171689910786	0.279	0.327	0.04024997862083274	FALSE	Other	1.3952343459757857
ATP8B4	1.1151600434851698e-6	0.09487061016153309	0.061	0.039	0.04068661418655642	FALSE	Other	1.390548449278598
SND1-IT1	1.1164658610424454e-6	-0.06107576513718846	0.036	0.055	0.04073425694013362	FALSE	Other	1.3900402015269735
RELB	1.1280061477955209e-6	-0.09770259820049863	0.312	0.36	0.04115530430231957	FALSE	Other	1.3855741827902361
PLEKHM3	1.1296517123278167e-6	-0.07494840646657722	0.032	0.05	0.04121534272428039	FALSE	Other	1.3849410844495413
SUPT6H	1.133078688280633e-6	-0.06188162279082931	0.17	0.208	0.04134037594191889	FALSE	Other	1.3836255782951234
PRKY	1.1334859945627188e-6	0.09591796614885986	0.028	0.013	0.04135523651162079	FALSE	Other	1.3834694910905558
PPP2R3C	1.1582085639414708e-6	-0.08388426479537714	0.175	0.214	0.04225723945540456	FALSE	Other	1.3740988775734357
DHRS4L2	1.1678767619889317e-6	0.094519175455194	0.096	0.069	0.04260998366116617	FALSE	Other	1.3704886323300967
DAZAP2	1.1906209816741176e-6	-0.09868485424079632	0.63	0.665	0.04343980651638018	FALSE	Other	1.3621121177897335
PGRMC2	1.1929493338566906e-6	-0.04614355274151283	0.088	0.117	0.04352475644576135	FALSE	Other	1.3612636504129938
CCDC32	1.193970820519787e-6	-0.04901681542168618	0.06	0.084	0.04356202538666443	FALSE	Other	1.3608919362210554
LINC02802	1.1961007083580454e-6	0.03289213801763743	0.009	0.001	0.04363973434444328	FALSE	Other	1.3601179018301104
SMTN	1.2039016523147702e-6	0.05835344034665982	0.024	0.01	0.04392435178470439	FALSE	Other	1.357294638902746
TOLLIP	1.208424290607287e-6	-0.10220768056354972	0.127	0.16	0.04408936024280686	FALSE	Other	1.3556662029435695
ZXDC	1.213664918463218e-6	-0.06473532652510497	0.048	0.07	0.04428056455013051	FALSE	Other	1.353786850768846
YTHDF1	1.2144307042015798e-6	-0.06391011322350199	0.091	0.12	0.04430850424279464	FALSE	Other	1.3535129105430879
AL136987.1	1.217246889219696e-6	0.09549221474046254	0.061	0.039	0.04441125275318061	FALSE	Other	1.3525069760692878
CCN3	1.2210401171214897e-6	0.0485140951558103	0.013	0.003	0.04454964867317755	FALSE	Other	1.3511557165407309
SIGIRR	1.2372766914014566e-6	0.1147136332591714	0.113	0.083	0.04514204008578215	FALSE	Other	1.3454188179215882
GNL3	1.2432237349863344e-6	-0.02568083011467203	0.13	0.167	0.04535901797097641	FALSE	Other	1.3433363565490732
DFFA	1.2496327404496113e-6	-0.04488694635950394	0.042	0.063	0.04559285053530407	FALSE	Other	1.3411032541886438
SLC16A7	1.2520801040466002e-6	-0.10652517272641168	0.053	0.076	0.04568214259614021	FALSE	Other	1.3402535348878957
CHPT1	1.2558436625192146e-6	0.1042985985390617	0.124	0.094	0.04581945602701354	FALSE	Other	1.338950071101852
TSNARE1	1.2580369760079091e-6	-0.02095652642076933	0.002	0.008	0.04589947906964856	FALSE	Other	1.3381922434052422
ARID2	1.2794963218818925e-6	-0.02539355599688725	0.086	0.115	0.04668242330386084	FALSE	Other	1.3308466076357015
ZNF428	1.2807037095071767e-6	0.10829334974523744	0.072	0.048	0.04672647484136934	FALSE	Other	1.3304369819692503
SPPL3	1.2836186533502997e-6	-0.0817847533503378	0.082	0.11	0.04683282656748568	FALSE	Other	1.329449629840884
KLRD1	1.284510674904289e-6	0.31757828098380037	0.086	0.061	0.04686537197388298	TRUE	Other	1.329147931596988
AL135818.1	1.299544388017567e-6	0.07632066121545106	0.06	0.038	0.04741387699682093	FALSE	Other	1.3240945312981285
ELP5	1.31550862818406e-6	-0.06534560944803802	0.063	0.087	0.04799633229929542	FALSE	Other	1.3187919485209965
DYNLRB1	1.324852682759386e-6	-0.08785143149587471	0.314	0.36	0.0483372501304762	FALSE	Other	1.3157180599095346
ARCN1	1.3331870612038694e-6	-0.08194916405796915	0.25	0.294	0.04864132992802317	FALSE	Other	1.3129945593005814
AC090527.3	1.3529824747910148e-6	0.05413383855096544	0.022	0.009	0.049363565592750167	FALSE	Other	1.3065934782023454
RNF5	1.3608916503346049e-6	-0.04888381638574118	0.058	0.082	0.04965213186245806	FALSE	Other	1.3040620999133097
