Gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	significant	gene_class	-log10_p_val
CAPN2	9.939874119968474e-13	-0.2529829555339953	0.218	0.288	3.6265630726704985e-8	TRUE	Other	7.440504764948532
IFITM2	1.0181331133637618e-12	0.3521576575381551	0.523	0.481	3.7146586641076855e-8	TRUE	Other	7.430081086911513
TTC3	1.0749524704958194e-12	-0.21716499043282012	0.225	0.297	3.9219640886039973e-8	FALSE	Other	7.406496387259903
TSHZ2	1.0909723743964418e-12	-0.1456571110660316	0.01	0.031	3.9804127079854184e-8	FALSE	Other	7.400071895889044
TRAV17	1.0969049171837437e-12	-0.1888751310401578	0.01	0.031	4.002057590344888e-8	FALSE	Other	7.3977166660773594
KLRF1	1.151798031650151e-12	-0.29107849768949956	0.115	0.168	4.2023351184755754e-8	TRUE	Other	7.376509317398542
AKR1C3	1.1903104757326289e-12	0.23379396835118155	0.047	0.02	4.3428477707104964e-8	FALSE	Other	7.3622253936401005
SLC3A2	1.2269883791751005e-12	0.33490626805055546	0.385	0.335	4.476667101420354e-8	TRUE	Other	7.349045199874227
CCL7	1.2278518750507558e-12	0.16760725236843335	0.018	0.003	4.4798175661226835e-8	FALSE	Other	7.348739671635666
GABPB1-AS1	1.2707663813865332e-12	-0.25072921046384467	0.106	0.158	4.6363911424887667e-8	TRUE	Other	7.3338199325318145
MAP3K8	1.4721037767640149e-12	0.2782118312035101	0.145	0.097	5.370970629523508e-8	TRUE	Other	7.269947222502688
PKIA	1.5117909029093538e-12	-0.18525113421263328	0.024	0.053	5.5157691092647776e-8	FALSE	Other	7.258393921733126
ERCC5	1.6281102557714792e-12	-0.25978203755466234	0.132	0.189	5.9401602681822424e-8	TRUE	Other	7.226201837401265
IL1RN	1.9789683924155792e-12	0.2408068785737389	0.048	0.021	7.22026617972824e-8	FALSE	Other	7.141446791591538
LINC00996	2.0221003537263867e-12	-0.14228276153105662	0.011	0.032	7.377633140570723e-8	FALSE	Other	7.132082944255189
MX2	2.2707081200900213e-12	0.3712095340648265	0.163	0.115	8.284678576148443e-8	TRUE	Other	7.081724336407343
EIF4A1	2.2800612494079045e-12	0.22820524253989927	0.634	0.582	8.31880346846474e-8	FALSE	Other	7.0799391357781465
SLFN13	2.3654994051111765e-12	-0.24598354796125663	0.06	0.101	8.630524579548127e-8	FALSE	Other	7.063962806245485
CD69	2.546048042397498e-12	0.2311979378360096	0.396	0.329	9.289256282687273e-8	FALSE	Other	7.0320190551403075
GPRIN3	2.62428701504526e-12	-0.2172477029246488	0.114	0.168	9.574711174392632e-8	FALSE	Other	7.018874317856405
SLC4A7	2.854352913660987e-12	-0.2317287521114172	0.143	0.203	1.041410660549211e-7	FALSE	Other	6.982377980919978
DDI2	2.9112327480899268e-12	-0.2376954523413064	0.089	0.137	1.0621632681406099e-7	FALSE	Other	6.973808721481817
ZNF331	3.0601350598778168e-12	0.3747819156203947	0.158	0.11	1.1164902765964217e-7	TRUE	Other	6.952145054803835
GBP5	3.887985416075311e-12	0.3499998522086859	0.177	0.128	1.4185314790550773e-7	TRUE	Other	6.848161022202832
MCUB	4.112467024050514e-12	-0.18784394887663455	0.326	0.408	1.50043359372483e-7	FALSE	Other	6.823783220843633
NR4A2	4.244614948490932e-12	0.2602658942463618	0.204	0.147	1.548647763956917e-7	TRUE	Other	6.810047350197744
G0S2	4.448177471696085e-12	0.18097405202897984	0.043	0.017	1.622917550548317e-7	FALSE	Other	6.789703543175278
TBL1XR1	4.488366105907968e-12	-0.23753802355599415	0.157	0.217	1.6375803737405224e-7	FALSE	Other	6.785797375296252
AC091271.1	5.174316060841421e-12	0.2603818565093511	0.057	0.027	1.887849214797993e-7	TRUE	Other	6.724032696370742
DEK	5.6362584693795464e-12	-0.22240334224032887	0.458	0.53	2.0563889025531278e-7	FALSE	Other	6.686894748499297
DAAM1	6.209252333394906e-12	-0.21782998340147508	0.078	0.123	2.2654457138391313e-7	FALSE	Other	6.644846340221754
RAP1A	6.526757228865145e-12	-0.2518849170960027	0.307	0.374	2.381287374951448e-7	TRUE	Other	6.623188190557085
PRDM1	6.774614371621846e-12	0.3104925100384208	0.143	0.098	2.471718053486231e-7	TRUE	Other	6.607001070314051
ISG20	7.129094944049049e-12	0.367717690370712	0.453	0.411	2.601050290336295e-7	TRUE	Other	6.5848512508012815
HIST2H2AA4	7.381963148189872e-12	0.23159614120929384	0.068	0.035	2.693309254617075e-7	FALSE	Other	6.569713776606096
CLDND1	7.842527891282205e-12	-0.2467882447314027	0.193	0.256	2.861346301134313e-7	FALSE	Other	6.543429577507465
NDUFV2	8.166676388680219e-12	-0.22468027587634487	0.337	0.417	2.9796118804099785e-7	FALSE	Other	6.525840302760608
AC026979.2	8.413170151410095e-12	0.32224405243730214	0.125	0.082	3.069545129741973e-7	TRUE	Other	6.51292597705683
IRF3	8.876203970377583e-12	-0.20047620566914193	0.14	0.198	3.238483018592262e-7	FALSE	Other	6.489658375883829
TRG-AS1	8.920523340188919e-12	-0.29267569697442575	0.166	0.224	3.254652940667927e-7	TRUE	Other	6.487495315540903
LINC00944	1.2699739208478328e-11	-0.2508128433000164	0.074	0.117	4.633499850213318e-7	TRUE	Other	6.334090846682262
CST7	1.3651632212971964e-11	0.15062120190326975	0.795	0.745	4.980798012902822e-7	FALSE	Other	6.30270106992399
KMT2E-AS1	1.504363562303074e-11	0.2837010591830216	0.094	0.056	5.488670457062766e-7	TRUE	Other	6.260532843726596
PAX8-AS1	1.7017591387664128e-11	0.12879650263489612	0.022	0.005	6.208868217789258e-7	FALSE	Other	6.206987557885424
SLFN12L	1.831383217385057e-11	-0.23615047834766137	0.144	0.2	6.681801668629381e-7	FALSE	Other	6.175106419374058
TRIP11	1.859985082215068e-11	-0.21284697318338552	0.102	0.152	6.786155572461676e-7	FALSE	Other	6.168376188385687
KLRC3	1.9602800826993385e-11	-0.2377813137416791	0.15	0.206	7.152081881728537e-7	FALSE	Other	6.1455675220953445
ATP2B1-AS1	2.1200282634624963e-11	0.2581127617019394	0.104	0.065	7.734923119242918e-7	TRUE	Other	6.111543998584458
PHLDB2	2.1769149120566543e-11	-0.20924850170099407	0.033	0.063	7.942474056638704e-7	FALSE	Other	6.100044195081495
OAZ1	2.2217550747545295e-11	-0.17047664030468512	0.767	0.803	8.106073390241902e-7	FALSE	Other	6.091189468589293
