gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
C21orf91	4.104657979685945	-4.784876690608995	2.9556315311048547	-1.6189016256773874	0.10546843105110144	0.9989220184727656
MIR155HG	3.7948447041625673	3.5110461749312294	2.589099279679777	1.35608788835841	0.1750712059960578	0.9989220184727656
ATP5PF	36.30878501126101	0.22290595122738704	0.970122683346085	0.2297708888308375	0.8182698068821439	0.9989220184727656
GABPA	4.395034186807697	-1.1439254958339933	2.2211659065539564	-0.5150112796431062	0.6065451379162359	0.9989220184727656
APP	23.04146444308976	-0.35314259962529193	0.7997638638551473	-0.44155858445894086	0.6588086591548106	0.9989220184727656
N6AMT1	1.110988661130936	-2.9033605964901006	5.86694473767668	-0.4948675548015876	0.6206936145673785	0.9989220184727656
LTN1	3.708037120929467	0.6361597964198769	2.344730428695646	0.2713146844662085	0.7861490133321423	0.9989220184727656
USP16	14.53955382551845	1.15790458923956	1.0709432552770706	1.0812006925054036	0.2796078500520718	0.9989220184727656
CCT8	11.491143033970983	-0.6155982222459727	1.222601913707114	-0.5035148524996054	0.6146023406207886	0.9989220184727656
MAP3K7CL	88.03382905617686	-0.4572357989673559	0.40015965641698614	-1.1426334255217712	0.25319082148660393	0.9989220184727656
BACH1	12.828845749850416	-0.8121339409666859	1.1825161278997056	-0.6867846634862697	0.49221843568883467	0.9989220184727656
AP000240.1	1.6196751867985495	4.89843983505727	4.590500786447331	1.067081798465012	0.2859349002256495	0.9989220184727656
TIAM1	0.8692744401361467	-2.546410170354754	5.879201609423517	-0.4331217637226837	0.6649263124988691	0.9989220184727656
SOD1	49.66950959270901	0.7469752476307417	0.5189680743381828	1.439347205670265	0.15005217441490884	0.9989220184727656
AP000254.2	1.2551204382827157	-3.0700230648114695	5.5572180209934325	-0.5524388377806813	0.5806477277645465	0.9989220184727656
SCAF4	2.474207932277486	-4.048921449594975	3.7343210834526417	-1.0842456658417443	0.2782558890708777	0.9989220184727656
MIS18A	2.2940432108377617	-3.9478029565913935	3.78616372282555	-1.0426920877170138	0.29709092358621136	0.9989220184727656
CFAP298	7.7489271499826815	0.8268802276357409	1.4578615787158768	0.5671870633726961	0.5705870963097992	0.9989220184727656
SYNJ1	1.0875847586820089	2.480306766962871	5.229775402058072	0.47426640271909126	0.6353099466323898	0.9989220184727656
PAXBP1	2.7159221532722753	-4.18567998906306	3.5070023197410105	-1.19352073578673	0.2326654961685205	0.9989220184727656
IFNAR2	9.22050372558215	-0.8345749389579298	1.40776565903129	-0.59283655173988	0.5532905433071793	0.9989220184727656
IL10RB-DT	2.3066722526767793	0.11666306481132364	3.1593046520948573	0.03692681702410916	0.970543357431926	0.9989220184727656
IFNAR1	8.936312803585366	-0.42040037514845846	1.374517650818262	-0.3058530204382538	0.75971655708636	0.9989220184727656
IFNGR2	3.877685453348366	0.5115378871370049	2.370349590547912	0.21580693800476988	0.8291382400045384	0.9989220184727656
TMEM50B	6.169616011367935	-1.7245280938667331	1.86923184946724	-0.9225865129348456	0.3562227268392872	0.9989220184727656
GART	3.6954080790904498	-0.8367598170230715	2.449442679765324	-0.3416123283616662	0.7326426581104992	0.9989220184727656
SON	52.88407195073611	-0.07513118598121628	0.5144014184401313	-0.1460555575625039	0.883877530028363	0.9989220184727656
DONSON	0.9413403287120368	-2.654455190952762	6.003051499564782	-0.44218431095338906	0.6583558381964826	0.9989220184727656
CRYZL1	2.6034922165125822	0.7960092306416571	3.230044566302184	0.24643908599469988	0.8053423527478529	0.9989220184727656
ATP5PO	22.865630825545892	-0.7426521883958319	0.8196399943275964	-0.9060711941040376	0.36489817097251587	0.9989220184727656
LINC00649	1.1830545497068257	-2.9890649485199177	5.156428448484161	-0.579677382975927	0.5621321981294105	0.9989220184727656
SLC5A3	11.194323070135182	-0.8530344423781843	1.2327239507208154	-0.6919914567080376	0.4889426941494356	0.9989220184727656
SMIM11A	1.346259125411674	-0.20920220958986857	4.779185236852018	-0.04377361395760987	0.9650848599289518	0.9989220184727656
RCAN1	0.9413403287120368	-2.654455190952762	6.003051499564782	-0.44218431095338906	0.6583558381964826	0.9989220184727656
RUNX1	10.401081352622226	1.261850187177125	1.2197431159890488	1.0345212615969002	0.30089254237859836	0.9989220184727656
SETD4	0.8332414958482018	-2.489495492022542	6.00966590916219	-0.41424856716695646	0.6786920766922078	0.9989220184727656
CBR1	11.944723816797586	0.03453886360355342	1.1423969080681091	0.03023368092089953	0.9758806873115882	0.9989220184727656
CBR3	1.7025159359843487	-3.5183830485784733	4.384024791664602	-0.8025463394431566	0.42223699433652384	0.9989220184727656
MORC3	12.438668647807988	-0.04662747226744437	1.1326539398843465	-0.04116656520190574	0.967163108169934	0.9989220184727656
PIGP	0.8692744401361467	-2.546410170354754	5.879201609423517	-0.4331217637226837	0.6649263124988691	0.9989220184727656
TTC3	11.834512331115558	-0.4063667998663098	1.1649399294518616	-0.34883069040093534	0.7272164213236032	0.9989220184727656
DYRK1A	7.647377872092371	-3.1566412042825767	2.00552643969956	-1.573971373199877	0.11549406772522644	0.9989220184727656
ETS2	2.929901367922279	2.1693145273694125	2.755282642726843	0.7873292176016067	0.4310891702170499	0.9989220184727656
PSMG1	2.9850071107632923	3.102069276776958	2.966859647514629	1.045573314995064	0.295758074966517	0.9989220184727656
BRWD1	7.456438290042738	-0.4186457685343636	1.5614165484835605	-0.2681192081260764	0.788607561016136	0.9989220184727656
HMGN1	61.37040653569362	0.5486940738095903	0.46448771850175075	1.181288658351302	0.2374880712988628	0.9989220184727656
