"","primerid","Pr(>Chisq)","coef","ci.hi","ci.lo","fdr","label"
"164","GPR68",0.631466279253175,-0.00483389662432362,0.142695017670158,-0.152362810918805,0.796015727103784,FALSE
"165","GPRIN3",0.865059921273176,0.0548044641591407,0.273944145283078,-0.164335216964796,0.928285312169106,FALSE
"166","GTF2H5",0.0720683905460151,0.102055968342499,0.316295495570941,-0.112183558885944,0.273071290582413,FALSE
"167","GZMA",0.0286108784822251,0.0792238118383268,0.401322542390823,-0.24287491871417,0.161152518592324,FALSE
"168","GZMB",5.65186226112042e-05,0.63155593826388,0.93559736168696,0.327514514840801,0.00244057688548382,TRUE
"169","GZMH",0.554999966529955,0.107936984686667,0.435645365435696,-0.219771396062361,0.753214240290653,FALSE
"170","H1FX",0.128494078925543,0.224712452848778,0.500574531760616,-0.0511496260630606,0.37675733018292,FALSE
"171","H2AFJ",0.561138644576251,-0.00502451635902362,0.158873221300412,-0.168922254018459,0.759375658614584,FALSE
"172","H2AFZ",0.206224903445678,0.0029615476736804,0.313065218503894,-0.307142123156534,0.447291457245192,FALSE
"173","HAVCR2",2.0435543311496e-07,0.524977608132976,0.780568708653005,0.269386507612947,1.61781384549344e-05,TRUE
"174","HBS1L",0.580496592945577,-0.035461596660595,0.0968436482404476,-0.167766841561638,0.775174712820201,FALSE
"175","HCG18",0.960658892084028,0.0172728221443217,0.202633470503723,-0.168087826215079,0.980916547453157,FALSE
"176","HCST",0.603356838345236,-0.020946611974737,0.296348081233367,-0.338241305182841,0.780485172173179,FALSE
"177","HERC5",0.103051954154112,-0.185833904633315,-0.0612768128278273,-0.310390996438802,0.331015309263642,FALSE
"178","HERPUD1",0.871611051005098,-0.0676977958805905,0.180152665464566,-0.315548257225747,0.928285312169106,FALSE
"179","HIST1H1C",3.73310795236679e-06,0.634973890900942,0.939761444596039,0.330186337205846,0.000208185752757507,TRUE
"180","HIST1H1D",0.00795441900327022,0.374273109053975,0.665541516080582,0.0830047020273684,0.0891548135194307,FALSE
"181","HIST1H1E",0.00827050620297458,0.457591775680448,0.769570765794007,0.145612785566889,0.0892838737821119,FALSE
"182","HIST1H4C",0.783815260192741,-0.0517283387094813,0.200088605679474,-0.303545283098436,0.889343544169935,FALSE
"183","HIST2H2AC",0.298553178848592,-0.122470790992965,0.00144817478992706,-0.246389756775856,0.54753961371846,FALSE
"184","HLA-DPB1",0.703731831400576,-0.0624855331346318,0.201357902221382,-0.326328968490645,0.843356609358127,FALSE
"185","HLA-DQB1",0.0230416387798288,0.240026382840731,0.462149529452761,0.0179032362287001,0.153619730845552,FALSE
"186","HLA-DRA",0.257756174069762,0.166753722473566,0.42729320488219,-0.0937857599350588,0.502147869548264,FALSE
"187","HLA-DRB1",0.0289242353007345,0.343984612548042,0.639170038071316,0.0487991870247674,0.161152518592324,FALSE
"188","HMGB2",0.878147213506357,0.0634371191258178,0.334859719396051,-0.207985481144415,0.933154197797583,FALSE
"189","HNRNPAB",0.616969512515473,-0.077172634225095,0.209628988412806,-0.363974256862996,0.78358427391671,FALSE
"190","HOPX",0.582766662098836,-0.10669305477061,0.204636582875155,-0.418022692416374,0.775389816518059,FALSE
"191","HSP90AB1",0.94152969813041,0.0171664672084908,0.33770500420601,-0.303372069789028,0.97647730701298,FALSE
"192","HSPH1",0.384472645662922,0.0852544592979249,0.272127308165642,-0.101618389569792,0.628432937479834,FALSE
"193","ID2",0.342347770274341,-0.118832202969657,0.140503715064048,-0.378168121003361,0.583007909288273,FALSE
"194","IER2",0.0040832281970093,-0.530875498150653,-0.199455430342363,-0.862295565958944,0.0571684148412741,FALSE
"195","IER3",0.0777372714227177,-0.0515514323002123,0.146408957088492,-0.249511821688916,0.284951680483849,FALSE
"196","IER5",0.261549952592158,-0.162158506521619,0.061971719752286,-0.386288732795525,0.505025314964533,FALSE
"197","IFI16",0.671632004135101,0.141252441386949,0.454187014604845,-0.171682131830947,0.824274522275472,FALSE
"198","IFI6",0.973124832539777,-0.000897952266163765,0.172014008378844,-0.173809912911171,0.980916547453157,FALSE
"199","IFIT2",0.447689662332432,-0.106908109418454,0.036245741998947,-0.250061960835855,0.675434930815751,FALSE
"200","IFIT3",0.845737419656438,-0.00719811226356737,0.181211219196582,-0.195607443723717,0.917180991636548,FALSE
"201","IFITM2",0.108782321819754,-0.324118475730015,0.0017358203127848,-0.649972771772815,0.342196045459492,FALSE
"202","IFITM3",0.793042823489554,-0.0492594488445334,0.101006172036054,-0.19952506972512,0.889343544169935,FALSE
"203","IFNG",0.402617315978082,-0.103041263603471,0.048811012486779,-0.25489353969372,0.637477416965297,FALSE
"204","IFNGR1",0.832695172520075,0.0434119034096391,0.257549082852077,-0.170725276032798,0.908242155489677,FALSE
"205","IFRD1",0.511152420219502,-0.103425182911798,0.0732249770778377,-0.280075342901434,0.721984910778403,FALSE
"206","IGF2R",0.92852666695117,-0.0359574676394032,0.163644484898839,-0.235559420177645,0.967215278074135,FALSE
"207","IGFBP7",0.793423277257191,-0.0313110455932104,0.148704058498573,-0.211326149684994,0.889343544169935,FALSE
"208","IL1B",0.751195411969435,-0.0777232777895192,0.115536394853287,-0.270982950432325,0.877837203360985,FALSE
"209","IL32",0.334929000294394,-0.146196372560074,0.114147431361447,-0.406540176481595,0.583007909288273,FALSE
"210","IL7R",0.0342399797991959,0.249956723778412,0.504242549404077,-0.00432910184725233,0.176782504398022,FALSE
"211","ILF3-DT",0.354596666776027,-0.0841268406785957,0.0534863385162309,-0.221740019873422,0.59728161956955,FALSE
"212","ING3",0.84883950824345,0.0539622940584896,0.252663041530482,-0.144738453413502,0.918448215069792,FALSE
