Gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	gene_class	-log10_p_val
PLEKHF1	0.9323179501201692	0.01201125096829103	0.01	0.009	1	Other	-0
ZFP14	0.9323179501201692	-0.00301531071387256	0.01	0.009	1	Other	-0
ZNF780A	0.9323179501201692	0.00482240173396683	0.01	0.009	1	Other	-0
ZNF808	0.9323179501201692	0.03014097438998689	0.01	0.009	1	Other	-0
ZNF628	0.9323179501201692	0.00695174123621111	0.01	0.009	1	Other	-0
SS18L1	0.9323179501201692	0.00519429058874057	0.01	0.009	1	Other	-0
CASTOR1	0.9323179501201692	0.00993965915575412	0.01	0.009	1	Other	-0
RGS2	0.9328413864357102	0.00401380786671867	0.207	0.199	1	Other	-0
ANXA2	0.9331564693583008	0.01941021025961653	0.949	0.958	1	Other	-0
METAP2	0.9332711627212316	0.07047163907566201	0.343	0.338	1	Other	-0
PPP2R1A	0.9336240616629506	-0.02591050383731241	0.101	0.097	1	Other	-0
CELF1	0.9338916865983397	-0.03841519629859769	0.566	0.556	1	Other	-0
CCAR1	0.9339960168793928	0.05599210786510761	0.126	0.12	1	Other	-0
DDB1	0.934193165525827	-0.06532591998835827	0.081	0.074	1	Other	-0
HEATR5A	0.9342121369495116	-0.00102368460558704	0.035	0.037	1	Other	-0
SNAI1	0.9342121369495116	0.00707097714779378	0.035	0.037	1	Other	-0
RTF1	0.9342333228985336	-0.05099470679981688	0.237	0.231	1	Other	-0
MOB3A	0.9342394219995004	0.0127111939140887	0.04	0.042	1	Other	-0
CD83	0.9344475479592392	-0.00637586815771573	0.934	0.898	1	Other	-0
FBXO11	0.9349227414199917	-0.0185346032671746	0.237	0.236	1	Other	-0
HSPA5	0.9351208453017154	-0.09106292391991566	0.985	0.972	1	Other	-0
SELENOK	0.9355337888794396	0.04287924393642095	0.788	0.819	1	Other	-0
SPPL3	0.935569491064616	0.02327211083429933	0.071	0.069	1	Other	-0
SMIM19	0.9356335331371628	-0.00632515137446224	0.086	0.088	1	Other	-0
VCPKMT	0.9357097969002716	0.06099748920800602	0.061	0.06	1	Other	-0
CASP3	0.9358331997274596	-0.06418010759113758	0.045	0.046	1	Other	-0
CDC123	0.9358331997274596	-0.04950917627386729	0.045	0.046	1	Other	-0
NT5C3A	0.935995579009742	-0.01098195228874238	0.081	0.083	1	Other	-0
DUSP2	0.93602520924827	-0.03091395522103379	0.52	0.491	1	Other	-0
SCAMP1-AS1	0.9361413897326551	-0.02428418170858537	0.04	0.042	1	Other	-0
ATP8B2	0.9361769860943614	-0.00132009875991331	0.01	0.009	1	Other	-0
STX18-AS1	0.9361769860943614	0.001105166635685	0.01	0.009	1	Other	-0
TXK	0.9361769860943614	2.5530141392663547e-4	0.01	0.009	1	Other	-0
TMEM192	0.9361769860943614	-0.00482412360828062	0.01	0.009	1	Other	-0
GMDS-DT	0.9361769860943614	-0.00451255847798637	0.01	0.009	1	Other	-0
C6orf136	0.9361769860943614	-5.272786776814031e-4	0.01	0.009	1	Other	-0
AGPAT1	0.9361769860943614	-0.00864611694072137	0.01	0.009	1	Other	-0
AC079781.5	0.9361769860943614	-0.00133034402167134	0.01	0.009	1	Other	-0
DDHD2	0.9361769860943614	-0.00280653583580368	0.01	0.009	1	Other	-0
RDH10	0.9361769860943614	-2.471102100967369e-4	0.01	0.009	1	Other	-0
TPD52	0.9361769860943614	-0.02023586278070866	0.01	0.009	1	Other	-0
PTK2	0.9361769860943614	-0.00174545102064124	0.01	0.009	1	Other	-0
AL589863.1	0.9361769860943614	-0.00733019037948194	0.01	0.009	1	Other	-0
MTG1	0.9361769860943614	-0.00534583609444758	0.01	0.009	1	Other	-0
METTL15	0.9361769860943614	-0.00633887489580786	0.01	0.009	1	Other	-0
AP001189.1	0.9361769860943614	-0.00531179198305257	0.01	0.009	1	Other	-0
ZBTB16	0.9361769860943614	3.428555704002578e-4	0.01	0.009	1	Other	-0
KLRG1	0.9361769860943614	-2.841222098364897e-4	0.01	0.009	1	Other	-0
AC008124.1	0.9361769860943614	-0.00570954525850396	0.01	0.009	1	Other	-0
METTL7A	0.9361769860943614	-0.0059342862444091	0.01	0.009	1	Other	-0
CBX5	0.9361769860943614	-6.778429042200405e-4	0.01	0.009	1	Other	-0
AC127070.1	0.9361769860943614	-0.1042573785494852	0.01	0.009	1	Other	-0
SLC46A3	0.9361769860943614	2.685008053240241e-4	0.01	0.009	1	Other	-0
PIBF1	0.9361769860943614	-0.00555921336637775	0.01	0.009	1	Other	-0
METTL3	0.9361769860943614	-0.00188465537864546	0.01	0.009	1	Other	-0
WDHD1	0.9361769860943614	4.7748008968034536e-4	0.01	0.009	1	Other	-0
MTHFD1	0.9361769860943614	-0.00323333071427446	0.01	0.009	1	Other	-0
ZSCAN29	0.9361769860943614	-0.00270038614859446	0.01	0.009	1	Other	-0
LRRK1	0.9361769860943614	-1.5504877643230525e-4	0.01	0.009	1	Other	-0
PHLPP2	0.9361769860943614	0.00196786655150487	0.01	0.009	1	Other	-0
CHRNE	0.9361769860943614	-0.00102480599083723	0.01	0.009	1	Other	-0
AC060780.1	0.9361769860943614	-0.0020353431235491	0.01	0.009	1	Other	-0
ZNF880	0.9361769860943614	-0.00226912575324306	0.01	0.009	1	Other	-0
TMC4	0.9361769860943614	-0.0037785951735773	0.01	0.009	1	Other	-0
LILRA4	0.9361769860943614	-0.00336737711295797	0.01	0.009	1	Other	-0
RALY-AS1	0.9361769860943614	-0.00263132770952451	0.01	0.009	1	Other	-0
ITCH-AS1	0.9361769860943614	-0.00366411954472943	0.01	0.009	1	Other	-0
SOGA1	0.9361769860943614	-0.00467414044933341	0.01	0.009	1	Other	-0
LINC01260	0.9361769860943614	-0.00282956779036868	0.01	0.009	1	Other	-0
HIRA	0.9361769860943614	8.20289418641252e-4	0.01	0.009	1	Other	-0
ELMSAN1	0.936293009838548	0.12097660927892716	0.106	0.106	1	Other	-0
PRXL2C	0.936391570566457	0.03192244573829717	0.379	0.375	1	Other	-0
CMPK2	0.93657192908193	0.06237224228843482	0.071	0.074	1	Other	-0
LAMTOR4	0.9368506071453032	0.02678856023873344	0.384	0.389	1	Other	-0
SMARCE1	0.9370861496193474	-0.03927166908351948	0.136	0.139	1	Other	-0
ATXN2	0.9370890626442696	-0.05248494423432062	0.051	0.051	1	Other	-0
SSU72	0.9373289949389269	-0.01119598237720176	0.217	0.218	1	Other	-0
MAFG	0.9373742224742644	0.0849786353094224	0.419	0.431	1	Other	-0
MED4	0.9374952704009804	-0.04354381086026404	0.207	0.199	1	Other	-0
EWSR1	0.9378455923315272	-0.03756551313481271	0.46	0.458	1	Other	-0
RASGRP2	0.9380437219573358	-0.00377427374518173	0.04	0.042	1	Other	-0
FAR2	0.9382522634418188	0.00732852700899169	0.035	0.037	1	Other	-0
FCN1	0.9383882276480746	0.02164490565522703	0.955	0.954	1	Other	-0
PSAP	0.9383894183860502	0.0112455238491953	0.975	0.949	1	Other	-0
DENND4A	0.9388778118269978	-0.13493445091305611	0.343	0.306	1	Other	-0
NIPA1	0.9388918593619272	0.01834295314579326	0.202	0.204	1	Other	-0
USP16	0.9390720989899448	-0.05495752109496932	0.419	0.389	1	Other	-0
CHMP1A	0.9392680809715228	0.01887934719163447	0.172	0.167	1	Other	-0
WAC-AS1	0.9392701433269232	0.02383939316980943	0.136	0.139	1	Other	-0
CASP5	0.9399464078599522	-0.02419229693660543	0.04	0.042	1	Other	-0
CDKN2B-AS1	0.940004279732514	0.02972107587964184	0.071	0.069	1	Other	-0
FO704657.1	0.9400375220323216	-0.02836944117008971	0.01	0.009	1	Other	-0
NBPF1	0.9400375220323216	-0.0046186258004614	0.01	0.009	1	Other	-0
PIGK	0.9400375220323216	-0.00598352123419439	0.01	0.009	1	Other	-0
KIFAP3	0.9400375220323216	-0.00754406803089917	0.01	0.009	1	Other	-0
RGL1	0.9400375220323216	-0.00707592600753218	0.01	0.009	1	Other	-0
HSD11B1-AS1	0.9400375220323216	-0.0092250692696623	0.01	0.009	1	Other	-0
AC009961.4	0.9400375220323216	-0.01240100107988042	0.01	0.009	1	Other	-0
DGKG	0.9400375220323216	-0.00568364219302519	0.01	0.009	1	Other	-0
TEC	0.9400375220323216	-0.00626850604716687	0.01	0.009	1	Other	-0
PF4V1	0.9400375220323216	-0.00968931578411457	0.01	0.009	1	Other	-0
COQ2	0.9400375220323216	-0.00932332513677163	0.01	0.009	1	Other	-0
HADH	0.9400375220323216	-0.00307204449667612	0.01	0.009	1	Other	-0
CETN3	0.9400375220323216	-0.00468802936789589	0.01	0.009	1	Other	-0
SNHG4	0.9400375220323216	-0.00517401018159643	0.01	0.009	1	Other	-0
NDST1	0.9400375220323216	8.842789581914104e-4	0.01	0.009	1	Other	-0
MFAP3	0.9400375220323216	-0.01653103088564099	0.01	0.009	1	Other	-0
RMND5B	0.9400375220323216	-0.00656906867167966	0.01	0.009	1	Other	-0
MTRES1	0.9400375220323216	-0.00609464105314054	0.01	0.009	1	Other	-0
TCTE3	0.9400375220323216	-0.00467560240812885	0.01	0.009	1	Other	-0
TP53TG1	0.9400375220323216	-0.00569603725351827	0.01	0.009	1	Other	-0
LINC01004	0.9400375220323216	-0.1005788580589314	0.01	0.009	1	Other	-0
PTPRN2	0.9400375220323216	-0.00420570578396128	0.01	0.009	1	Other	-0
NUDT2	0.9400375220323216	-0.00276950573975982	0.01	0.009	1	Other	-0
POMT1	0.9400375220323216	-0.01810963024606499	0.01	0.009	1	Other	-0
TPRN	0.9400375220323216	-0.01822574940801154	0.01	0.009	1	Other	-0
HECTD2	0.9400375220323216	-0.00312744618832157	0.01	0.009	1	Other	-0
IDE	0.9400375220323216	-0.00550799969542137	0.01	0.009	1	Other	-0
SH3PXD2A	0.9400375220323216	-0.017392161837095	0.01	0.009	1	Other	-0
WEE1	0.9400375220323216	-0.00681485259694641	0.01	0.009	1	Other	-0
C11orf91	0.9400375220323216	-0.02717605903842912	0.01	0.009	1	Other	-0
AP003068.2	0.9400375220323216	-0.0063083610470902	0.01	0.009	1	Other	-0
DIXDC1	0.9400375220323216	-0.10678336278367448	0.01	0.009	1	Other	-0
GSG1	0.9400375220323216	-0.01758904613023746	0.01	0.009	1	Other	-0
ZNF10	0.9400375220323216	-0.10864018138206671	0.01	0.009	1	Other	-0
NDFIP2	0.9400375220323216	-0.0066365655991875204	0.01	0.009	1	Other	-0
SYNJ2BP	0.9400375220323216	-0.0248715928540981	0.01	0.009	1	Other	-0
AL512791.2	0.9400375220323216	-0.00708043859885926	0.01	0.009	1	Other	-0
AC025580.3	0.9400375220323216	-0.01940447369964973	0.01	0.009	1	Other	-0
DAPK2	0.9400375220323216	-0.00441063960762507	0.01	0.009	1	Other	-0
GLCE	0.9400375220323216	-0.02021525139035064	0.01	0.009	1	Other	-0
AC092338.3	0.9400375220323216	-0.00396551211970446	0.01	0.009	1	Other	-0
MYO1C	0.9400375220323216	-0.00510700997661711	0.01	0.009	1	Other	-0
PER1	0.9400375220323216	-0.0061071095404777	0.01	0.009	1	Other	-0
MIR133A1HG	0.9400375220323216	-0.00860223385144021	0.01	0.009	1	Other	-0
AC012615.1	0.9400375220323216	-0.00729159746726249	0.01	0.009	1	Other	-0
EVI5L	0.9400375220323216	-0.01373963449415358	0.01	0.009	1	Other	-0
FPR3	0.9400375220323216	-0.00620073383167033	0.01	0.009	1	Other	-0
AL021578.1	0.9400375220323216	-0.01569498756292338	0.01	0.009	1	Other	-0
DBNDD2	0.9400375220323216	-0.00514591877747722	0.01	0.009	1	Other	-0
ATP11B	0.9405542307314884	0.00284771011962414	0.192	0.194	1	Other	-0
WSB1	0.9410084123609864	0.07339442181125766	0.424	0.426	1	Other	-0
SLC35E3	0.9415136121731278	-0.07542379359371704	0.121	0.12	1	Other	-0
KPNA4	0.9417482062794582	-0.0823176235597991	0.429	0.403	1	Other	-0
PSMB3	0.9421612829920188	-0.03611463658109004	0.54	0.519	1	Other	-0
TARSL2	0.9422939800911072	0.01249493464145509	0.035	0.037	1	Other	-0
SMAD3	0.9423775402717024	-0.04518194912475415	0.091	0.088	1	Other	-0
BAZ2B	0.9430501906233916	-0.03468427431649845	0.045	0.046	1	Other	-0
CDKN2B	0.943680390978508	-0.0110823684043767	0.197	0.194	1	Other	-0
INTS12	0.9437527974145332	-0.00804489378334778	0.04	0.042	1	Other	-0
HNRNPUL2	0.943971370302084	0.13894349628395597	0.051	0.051	1	Other	-0
DEK	0.9442765467461122	0.05536731787897375	0.662	0.62	1	Other	-0
AC013400.1	0.944315402320782	0.00438626010363718	0.035	0.037	1	Other	-0
C3	0.944315402320782	0.00211614610084365	0.035	0.037	1	Other	-0
ZNF428	0.944315402320782	0.03511658433105881	0.035	0.037	1	Other	-0
CAMK2D	0.944440929670174	0.1137329575792962	0.071	0.069	1	Other	-0
CDC34	0.944440929670174	0.01604540771122523	0.071	0.069	1	Other	-0
AGTPBP1	0.9454788585267428	0.01383970461008066	0.232	0.231	1	Other	-0
SNU13	0.94558637999835915	-0.08637364016275895	0.293	0.287	1	Other	-0
MAU2	0.9456564794097722	-0.0171170581809749	0.04	0.042	1	Other	-0
TFDP1	0.9460985687790324	0.00965849830371284	0.131	0.134	1	Other	-0
CHORDC1	0.94632929979512	-0.15451432515834362	0.086	0.083	1	Other	-0
PUM1	0.9464595800920184	0.01543665688763423	0.146	0.144	1	Other	-0
NAP1L1	0.9468779803552952	-0.05472411454363768	0.652	0.616	1	Other	-0
EMB	0.9469736354334078	0.01439965655220343	0.167	0.167	1	Other	-0
TDP2	0.94698919031753	0.01326091486213887	0.081	0.083	1	Other	-0
FURIN	0.9472185368747552	-0.02347438973605509	0.111	0.106	1	Other	-0
LINC01003	0.9473633233468738	0.02674285794624109	0.146	0.148	1	Other	-0
SEC16A	0.9475618395271936	-0.08189617353473896	0.076	0.074	1	Other	-0
LEPROT	0.948215147927647	0.05901140644221536	0.571	0.546	1	Other	-0
JAZF1	0.9483641449655822	0.00997706873590736	0.081	0.083	1	Other	-0
KCTD12	0.9484251930205684	-0.00419203656243871	0.146	0.148	1	Other	-0
DYNC1LI2	0.9484251930205684	0.04332198360084749	0.146	0.148	1	Other	-0
MKNK1	0.9484660362512116	-0.01962773075504598	0.045	0.046	1	Other	-0
GNG10	0.9484674069292908	-0.00781185874293649	0.131	0.13	1	Other	-0
SMARCB1	0.94861423442415	-0.02609945074978031	0.106	0.102	1	Other	-0
MBD1	0.9486825982092189	0.00362070182429352	0.066	0.065	1	Other	-0
CNBP	0.9487431971483122	-0.03826728830311388	0.485	0.477	1	Other	-0
PLEKHO2	0.9491328643186456	-0.03037111560361938	0.146	0.144	1	Other	-0
SLC30A9	0.9494647636527848	-0.02103282310918951	0.04	0.042	1	Other	-0
TMED1	0.9494647636527848	-0.01343587015066319	0.04	0.042	1	Other	-0
AK6	0.949975096780021	0.0372016274218539	0.061	0.06	1	Other	-0
MICOS10	0.94999756947695	-0.06762456039659948	0.409	0.37	1	Other	-0
ZNF217	0.9503474174204546	-0.08405947017665083	0.293	0.282	1	Other	-0
PELO	0.9503591211123896	0.0467023126275497	0.071	0.069	1	Other	-0
AC016831.7	0.9504098156341588	-0.02520819624867221	0.162	0.162	1	Other	-0
CHURC1	0.9504212878820814	-0.03583529995329426	0.399	0.403	1	Other	-0
SRD5A1	0.9504313567176086	0.03461629231373334	0.076	0.074	1	Other	-0
ATF2	0.9504417141276656	0.07639443415070468	0.081	0.079	1	Other	-0
PPIG	0.9506886209293728	0.00901207198787656	0.227	0.213	1	Other	-0
FAM41C	0.9508652814531406	0.00160421813550435	0.005	0.005	1	Other	-0
SLC35E2B	0.9508652814531406	0.00410064458767499	0.005	0.005	1	Other	-0
TMEM201	0.9508652814531406	0.00189559309558872	0.005	0.005	1	Other	-0
AL031283.1	0.9508652814531406	0.02514339086153007	0.005	0.005	1	Other	-0
AL137127.1	0.9508652814531406	0.00539653311788362	0.005	0.005	1	Other	-0
EPHB2	0.9508652814531406	0.01197977925610563	0.005	0.005	1	Other	-0
AL139260.1	0.9508652814531406	0.00598778836186163	0.005	0.005	1	Other	-0
DPH2	0.9508652814531406	0.00325395679954029	0.005	0.005	1	Other	-0
HHLA3	0.9508652814531406	0.00938090651464303	0.005	0.005	1	Other	-0
AL049796.1	0.9508652814531406	0.00529350168652098	0.005	0.005	1	Other	-0
AC093157.2	0.9508652814531406	0.01102023706720647	0.005	0.005	1	Other	-0
PRMT6	0.9508652814531406	0.01412380163987325	0.005	0.005	1	Other	-0
AL160006.1	0.9508652814531406	0.01286624040721938	0.005	0.005	1	Other	-0
AL355816.2	0.9508652814531406	0.00116451035091389	0.005	0.005	1	Other	-0
AL390066.1	0.9508652814531406	0.00580140922108313	0.005	0.005	1	Other	-0
PIAS3	0.9508652814531406	0.01112559859711122	0.005	0.005	1	Other	-0
PIGM	0.9508652814531406	0.00134312543204268	0.005	0.005	1	Other	-0
METTL18	0.9508652814531406	9.653552440210336e-4	0.005	0.005	1	Other	-0
LAMC1	0.9508652814531406	0.00915809417741403	0.005	0.005	1	Other	-0
RGS13	0.9508652814531406	0.010967183313354	0.005	0.005	1	Other	-0
TTC13	0.9508652814531406	0.00615941824045323	0.005	0.005	1	Other	-0
MAP10	0.9508652814531406	0.00279832452572397	0.005	0.005	1	Other	-0
NTPCR	0.9508652814531406	0.00716301564344904	0.005	0.005	1	Other	-0
NBAS	0.9508652814531406	0.01079220675657349	0.005	0.005	1	Other	-0
RDH14	0.9508652814531406	0.00326369335024126	0.005	0.005	1	Other	-0
CENPO	0.9508652814531406	0.00734138338749916	0.005	0.005	1	Other	-0
AL121658.1	0.9508652814531406	0.01036927972136948	0.005	0.005	1	Other	-0
AC016727.1	0.9508652814531406	0.0101107278023748	0.005	0.005	1	Other	-0
PRADC1	0.9508652814531406	0.00738603756035282	0.005	0.005	1	Other	-0
ADRA2B	0.9508652814531406	0.01447486844536413	0.005	0.005	1	Other	-0
LIPT1	0.9508652814531406	0.01788520483850837	0.005	0.005	1	Other	-0
AC010976.2	0.9508652814531406	0.00255249163895954	0.005	0.005	1	Other	-0
PLCL1	0.9508652814531406	0.00355947587139189	0.005	0.005	1	Other	-0
CASP10	0.9508652814531406	0.0045825296694925	0.005	0.005	1	Other	-0
AC064836.3	0.9508652814531406	0.0029749952187179	0.005	0.005	1	Other	-0
ANKZF1	0.9508652814531406	0.00915300840977177	0.005	0.005	1	Other	-0
CAMK1	0.9508652814531406	0.00244876898668648	0.005	0.005	1	Other	-0
TMEM40	0.9508652814531406	0.00280532848147505	0.005	0.005	1	Other	-0
SCAP	0.9508652814531406	0.00890237303827444	0.005	0.005	1	Other	-0
KLHDC8B	0.9508652814531406	0.00668991120907008	0.005	0.005	1	Other	-0
NICN1	0.9508652814531406	0.00187100866953108	0.005	0.005	1	Other	-0
RNF123	0.9508652814531406	0.03721363611858142	0.005	0.005	1	Other	-0
FILIP1L	0.9508652814531406	0.01183425145212623	0.005	0.005	1	Other	-0
DZIP3	0.9508652814531406	0.00510255038726516	0.005	0.005	1	Other	-0
ZBTB20	0.9508652814531406	0.00199976415711657	0.005	0.005	1	Other	-0
POGLUT1	0.9508652814531406	0.00632170157465632	0.005	0.005	1	Other	-0
POPDC2	0.9508652814531406	0.00756918877050093	0.005	0.005	1	Other	-0
HACD2	0.9508652814531406	0.00205325363243393	0.005	0.005	1	Other	-0
SLC41A3	0.9508652814531406	0.00162048477869695	0.005	0.005	1	Other	-0
PCCB	0.9508652814531406	0.00536908443060953	0.005	0.005	1	Other	-0
PXYLP1	0.9508652814531406	0.00275280298177504	0.005	0.005	1	Other	-0
ERICH6-AS1	0.9508652814531406	0.0014762576217838	0.005	0.005	1	Other	-0
IFT80	0.9508652814531406	0.00484358931639318	0.005	0.005	1	Other	-0
TMEM44	0.9508652814531406	0.0066828309248971	0.005	0.005	1	Other	-0
EVC2	0.9508652814531406	0.00421999619558748	0.005	0.005	1	Other	-0
AC093323.1	0.9508652814531406	0.10221971219073649	0.005	0.005	1	Other	-0
CCDC96	0.9508652814531406	0.00544490015307932	0.005	0.005	1	Other	-0
APBB2	0.9508652814531406	0.01024659424219197	0.005	0.005	1	Other	-0
CXCL10	0.9508652814531406	0.00769131399005685	0.005	0.005	1	Other	-0
AC124016.1	0.9508652814531406	0.00244938122267233	0.005	0.005	1	Other	-0
FAM198B-AS1	0.9508652814531406	0.01353968598838343	0.005	0.005	1	Other	-0
AC025171.2	0.9508652814531406	0.0056542401058718	0.005	0.005	1	Other	-0
NNT	0.9508652814531406	0.00548610198663135	0.005	0.005	1	Other	-0
OCLN	0.9508652814531406	0.00472959197266928	0.005	0.005	1	Other	-0
GIN1	0.9508652814531406	0.00530246756985533	0.005	0.005	1	Other	-0
MALINC1	0.9508652814531406	0.00546364879624076	0.005	0.005	1	Other	-0
FARS2	0.9508652814531406	0.0071968025635602	0.005	0.005	1	Other	-0
HIST1H2BH	0.9508652814531406	0.0070697365145715	0.005	0.005	1	Other	-0
HIST1H4H	0.9508652814531406	0.00201634552837849	0.005	0.005	1	Other	-0
TBC1D22B	0.9508652814531406	0.00350464776133949	0.005	0.005	1	Other	-0
AL035587.1	0.9508652814531406	0.0117278639318995	0.005	0.005	1	Other	-0
KLC4	0.9508652814531406	0.01713705103977561	0.005	0.005	1	Other	-0
ABCC10	0.9508652814531406	0.01645469807407938	0.005	0.005	1	Other	-0
ME1	0.9508652814531406	0.00941848536252524	0.005	0.005	1	Other	-0
AL139274.2	0.9508652814531406	0.00177684862200936	0.005	0.005	1	Other	-0
TRMT11	0.9508652814531406	0.00458404638268038	0.005	0.005	1	Other	-0
ECT2L	0.9508652814531406	0.00189559309558872	0.005	0.005	1	Other	-0
TMEM184A	0.9508652814531406	0.00244171431826747	0.005	0.005	1	Other	-0
ZNF107	0.9508652814531406	0.00436933435815346	0.005	0.005	1	Other	-0
CASD1	0.9508652814531406	0.00471162949561516	0.005	0.005	1	Other	-0
AC005070.3	0.9508652814531406	0.00121993127677038	0.005	0.005	1	Other	-0
ZNF783	0.9508652814531406	0.00114788929299028	0.005	0.005	1	Other	-0
LINC00996	0.9508652814531406	0.01570583662252602	0.005	0.005	1	Other	-0
AC004908.2	0.9508652814531406	0.00811189719250809	0.005	0.005	1	Other	-0
AC011978.2	0.9508652814531406	0.01113615996612969	0.005	0.005	1	Other	-0
AC021321.2	0.9508652814531406	0.00577974211117864	0.005	0.005	1	Other	-0
ERICD	0.9508652814531406	0.00218302128962624	0.005	0.005	1	Other	-0
TOP1MT	0.9508652814531406	0.0151107993841949	0.005	0.005	1	Other	-0
KIFC2	0.9508652814531406	0.00893600925661904	0.005	0.005	1	Other	-0
RCL1	0.9508652814531406	0.0028163536741082	0.005	0.005	1	Other	-0
POLR1E	0.9508652814531406	0.00896237507053153	0.005	0.005	1	Other	-0
LINC01506	0.9508652814531406	0.00473299730076985	0.005	0.005	1	Other	-0
CORO2A	0.9508652814531406	8.871561580608457e-4	0.005	0.005	1	Other	-0
B3GNT10	0.9508652814531406	0.00268286589193372	0.005	0.005	1	Other	-0
AL441992.1	0.9508652814531406	0.00200785590220643	0.005	0.005	1	Other	-0
MIGA2	0.9508652814531406	0.00628003578893668	0.005	0.005	1	Other	-0
NDOR1	0.9508652814531406	0.00603989546548976	0.005	0.005	1	Other	-0
NRARP	0.9508652814531406	0.00139733099787549	0.005	0.005	1	Other	-0
ZNF33B	0.9508652814531406	0.00722250622530856	0.005	0.005	1	Other	-0
SLC29A3	0.9508652814531406	0.00598493923449225	0.005	0.005	1	Other	-0
MKI67	0.9508652814531406	0.00168340499470248	0.005	0.005	1	Other	-0
SIRT3	0.9508652814531406	0.01531529444498996	0.005	0.005	1	Other	-0
SLC25A22	0.9508652814531406	0.00107323468609935	0.005	0.005	1	Other	-0
STIM1	0.9508652814531406	0.00413011652316051	0.005	0.005	1	Other	-0
SAAL1	0.9508652814531406	0.00175618582202878	0.005	0.005	1	Other	-0
AP003557.2	0.9508652814531406	0.00524046209566138	0.005	0.005	1	Other	-0
ROM1	0.9508652814531406	0.00675996157530183	0.005	0.005	1	Other	-0
CNIH2	0.9508652814531406	0.00764802737761058	0.005	0.005	1	Other	-0
CTTN	0.9508652814531406	0.00296714723722479	0.005	0.005	1	Other	-0
AP002490.1	0.9508652814531406	0.00670563716810562	0.005	0.005	1	Other	-0
PAAF1	0.9508652814531406	0.00208304615092326	0.005	0.005	1	Other	-0
TMEM135	0.9508652814531406	0.01623983397180015	0.005	0.005	1	Other	-0
DPAGT1	0.9508652814531406	0.00252656489256923	0.005	0.005	1	Other	-0
AP000977.1	0.9508652814531406	0.00165895946350654	0.005	0.005	1	Other	-0
HYLS1	0.9508652814531406	0.00123161281951105	0.005	0.005	1	Other	-0
NINJ2	0.9508652814531406	0.0025127494002115	0.005	0.005	1	Other	-0
ITFG2-AS1	0.9508652814531406	0.00257073518132998	0.005	0.005	1	Other	-0
CRACR2A	0.9508652814531406	0.00147980041854911	0.005	0.005	1	Other	-0
UTP20	0.9508652814531406	0.01009206676072961	0.005	0.005	1	Other	-0
AC073592.1	0.9508652814531406	0.00409768368650556	0.005	0.005	1	Other	-0
EEF1AKMT1	0.9508652814531406	0.00283433520457218	0.005	0.005	1	Other	-0
LINC00539	0.9508652814531406	0.00158262204164371	0.005	0.005	1	Other	-0
PAN3-AS1	0.9508652814531406	0.004920820022711	0.005	0.005	1	Other	-0
B3GLCT	0.9508652814531406	0.00220915930379146	0.005	0.005	1	Other	-0
CYSLTR2	0.9508652814531406	0.00204496491424923	0.005	0.005	1	Other	-0
NEK3	0.9508652814531406	0.00375665548451124	0.005	0.005	1	Other	-0
FARP1-AS1	0.9508652814531406	0.01004907915303211	0.005	0.005	1	Other	-0
TMEM255B	0.9508652814531406	0.00612459423199982	0.005	0.005	1	Other	-0
TTC5	0.9508652814531406	0.00493305448353042	0.005	0.005	1	Other	-0
ATL1	0.9508652814531406	0.00747356142749322	0.005	0.005	1	Other	-0
ARMH4	0.9508652814531406	0.00156648710734976	0.005	0.005	1	Other	-0
AC004816.1	0.9508652814531406	0.00752116916136706	0.005	0.005	1	Other	-0
AC005480.1	0.9508652814531406	0.00332746066154328	0.005	0.005	1	Other	-0
AL162171.3	0.9508652814531406	0.00535146921934005	0.005	0.005	1	Other	-0
XRCC3	0.9508652814531406	0.00744518285701256	0.005	0.005	1	Other	-0
PLD4	0.9508652814531406	0.00528602048636602	0.005	0.005	1	Other	-0
IGHM	0.9508652814531406	0.00179077038196905	0.005	0.005	1	Other	-0
ATP10A	0.9508652814531406	0.00345572491042622	0.005	0.005	1	Other	-0
MAP1A	0.9508652814531406	0.00330365889876388	0.005	0.005	1	Other	-0
GALK2	0.9508652814531406	0.0021484094394671	0.005	0.005	1	Other	-0
BBS4	0.9508652814531406	0.03332228442322145	0.005	0.005	1	Other	-0
MESP1	0.9508652814531406	0.01530706346970668	0.005	0.005	1	Other	-0
POLR3K	0.9508652814531406	0.00226316810405012	0.005	0.005	1	Other	-0
HBA2	0.9508652814531406	0.00515828260825444	0.005	0.005	1	Other	-0
HAGHL	0.9508652814531406	0.01385522488639054	0.005	0.005	1	Other	-0
AC093525.6	0.9508652814531406	0.01458013137399566	0.005	0.005	1	Other	-0
PRSS21	0.9508652814531406	0.00120976668585849	0.005	0.005	1	Other	-0
SLX4	0.9508652814531406	0.00267835547832837	0.005	0.005	1	Other	-0
FBXL19	0.9508652814531406	0.00151512324856051	0.005	0.005	1	Other	-0
SETD6	0.9508652814531406	0.0019141097786463	0.005	0.005	1	Other	-0
CES4A	0.9508652814531406	0.00888140365722199	0.005	0.005	1	Other	-0
VAC14-AS1	0.9508652814531406	0.03310028516562408	0.005	0.005	1	Other	-0
DPH1	0.9508652814531406	0.00241596924191821	0.005	0.005	1	Other	-0
