Gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	significant	gene_class	-log10_p_val
PSMD11	1.6721742525315533e-4	-0.13331104970825913	0.28	0.321	1	FALSE	Other	-0
FBXW7	1.674331808579372e-4	-0.09924009294987424	0.121	0.156	1	FALSE	Other	-0
EP400	1.6892040120576452e-4	-0.08759992536929934	0.044	0.068	1	FALSE	Other	-0
RESF1	1.692635695744596e-4	-0.01646969524504871	0.178	0.224	1	FALSE	Other	-0
CD274	1.7046899908758256e-4	-0.08099762583354328	0.037	0.058	1	FALSE	Other	-0
SCAMP2	1.7172407609829167e-4	-0.10065063499969128	0.075	0.105	1	FALSE	Other	-0
AC025263.1	1.7189713258306978e-4	0.03112563199024717	0.011	0.002	1	FALSE	Other	-0
POLDIP3	1.720740076213721e-4	-0.08493026831619868	0.047	0.071	1	FALSE	Other	-0
GORASP2	1.722080875713638e-4	-0.09821922425249265	0.177	0.218	1	FALSE	Other	-0
G3BP2	1.7316117041002365e-4	-0.06502615318416105	0.168	0.21	1	FALSE	Other	-0
MB21D2	1.7355667750179962e-4	-0.08099726785172874	0.022	0.039	1	FALSE	Other	-0
TANK	1.7495679427964616e-4	-0.13005446921775854	0.464	0.502	1	FALSE	Other	-0
LST1	1.7525889768819363e-4	0.0754758940934106	0.566	0.517	1	FALSE	Other	-0
COPS7A	1.756420750733368e-4	-0.06049364708089219	0.04	0.062	1	FALSE	Other	-0
SORD	1.771481611839997e-4	0.02440779899341146	0.007	0	1	FALSE	Other	-0
RHBDL3	1.771481643649492e-4	0.02785375600907258	0.007	0	1	FALSE	Other	-0
VWC2	1.771481643649492e-4	0.02141423850399914	0.007	0	1	FALSE	Other	-0
C2orf68	1.7736883867034767e-4	-0.03860306949244198	0.018	0.034	1	FALSE	Other	-0
DYNC1H1	1.7820018215581105e-4	-0.06939475796768968	0.233	0.282	1	FALSE	Other	-0
ABCC1	1.782620070005665e-4	-0.07668300529369958	0.023	0.04	1	FALSE	Other	-0
ATP5PB	1.7834450326893115e-4	0.09830197902695235	0.283	0.231	1	FALSE	Other	-0
IL6ST	1.7839016175633717e-4	0.13482258818011827	0.271	0.225	1	FALSE	Other	-0
MGST3	1.791125496533471e-4	0.08923403334714619	0.204	0.158	1	FALSE	Other	-0
AC015871.7	1.7938365132029682e-4	-0.07070760761385264	0.041	0.063	1	FALSE	Other	-0
LUCAT1	1.804050869163132e-4	-0.15329408164406688	0.845	0.845	1	FALSE	Other	-0
SNX18	1.8046239338687017e-4	-0.18944314643915272	0.15	0.185	1	FALSE	Other	-0
RGS18	1.8057397562657143e-4	0.14898704404977958	0.057	0.034	1	FALSE	Other	-0
BRD7	1.8257654000091572e-4	-0.03470099271890514	0.111	0.147	1	FALSE	Other	-0
COPZ1	1.826491514661648e-4	-0.11355219866413983	0.091	0.122	1	FALSE	Other	-0
EIF4EBP2	1.839053064578875e-4	-0.10692136470979746	0.078	0.107	1	FALSE	Other	-0
NAV2	1.8426457752274296e-4	0.0480263042947038	0.022	0.009	1	FALSE	Other	-0
STARD10	1.8577076997200725e-4	-0.08112695222737085	0.044	0.067	1	FALSE	Other	-0
MIR22HG	1.874305940334984e-4	-0.13821465667076782	0.498	0.543	1	FALSE	Other	-0
PTPN11	1.8845093605331765e-4	-0.08954032757774599	0.083	0.114	1	FALSE	Other	-0
ZBTB17	1.8894908359144125e-4	-0.06245808024303551	0.04	0.062	1	FALSE	Other	-0
CDK14	1.8913837465953776e-4	-0.10351280019567376	0.096	0.127	1	FALSE	Other	-0
TMEM91	1.9110883365866795e-4	0.05590031746597934	0.035	0.018	1	FALSE	Other	-0
SPRED1	1.9341707630472776e-4	0.05417175276476453	0.031	0.015	1	FALSE	Other	-0
IGHA1	1.9359698190537635e-4	0.14488367626921847	0.019	0.007	1	FALSE	Other	-0
NCKAP1L	1.9414858388617392e-4	0.15583177987331975	0.082	0.055	1	FALSE	Other	-0
WASHC2C	1.942786819567375e-4	-0.06163261730340688	0.038	0.059	1	FALSE	Other	-0
SLK	1.9540616467821103e-4	-0.12613169167650462	0.222	0.264	1	FALSE	Other	-0
GOLGA7	1.9628475959131044e-4	-0.1246393768346208	0.215	0.258	1	FALSE	Other	-0
SLCO5A1	1.993516500384345e-4	0.03078809683649661	0.008	0.001	1	FALSE	Other	-0
FRMD6-AS1	1.9964857920273652e-4	0.03126390777264895	0.012	0.003	1	FALSE	Other	-0
MON1B	1.997321577001252e-4	-0.07709232004504299	0.049	0.073	1	FALSE	Other	-0
HSPA4	1.9996104759049775e-4	-0.06497753261617184	0.098	0.13	1	FALSE	Other	-0
IPO5	2.0082496811796137e-4	0.14005594513040076	0.25	0.208	1	FALSE	Other	-0
AC110611.2	2.009492838861588e-4	0.04213293776342531	0.009	0.001	1	FALSE	Other	-0
ZBTB32	2.011459471904833e-4	0.05059614321889831	0.009	0.001	1	FALSE	Other	-0
TMED3	2.0123976616199125e-4	0.03914082750394937	0.04	0.021	1	FALSE	Other	-0
MTPN	2.0168095455696053e-4	-0.11271944716456628	0.456	0.501	1	FALSE	Other	-0
CD36	2.0186008355305176e-4	0.06976407844254262	0.049	0.028	1	FALSE	Other	-0
AVPI1	2.022308314298798e-4	0.03106910190462067	0.009	0.001	1	FALSE	Other	-0
ABCG2	2.025276615652004e-4	0.02989090297215459	0.009	0.001	1	FALSE	Other	-0
ZNF106	2.0320856161164935e-4	-0.05718821338519453	0.053	0.079	1	FALSE	Other	-0
ZBTB38	2.0383170986838876e-4	-0.08598594198009268	0.064	0.091	1	FALSE	Other	-0
ICAM1	2.0410553222524152e-4	0.07817786128899029	0.577	0.516	1	FALSE	Other	-0
CDC42BPB	2.050688723691644e-4	-0.02163158721096388	0.009	0.021	1	FALSE	Other	-0
HSD17B4	2.0513754176346605e-4	-0.05809723813189385	0.022	0.039	1	FALSE	Other	-0
PTTG1	2.0566182147111075e-4	0.07541725736164562	0.079	0.052	1	FALSE	Other	-0
LINC00346	2.057998685430933e-4	-0.05767493047620059	0.05	0.076	1	FALSE	Other	-0
CNOT2	2.063440542510318e-4	-0.09080735805660668	0.195	0.239	1	FALSE	Other	-0
IGFLR1	2.064466671927058e-4	0.05196751888986489	0.069	0.044	1	FALSE	Other	-0
SLC31A1	2.0801726238212296e-4	-0.05915845517642992	0.038	0.059	1	FALSE	Other	-0
TUBA1A	2.0999272056820576e-4	0.11351401083523256	0.062	0.039	1	FALSE	Other	-0
PTER	2.1001664892952396e-4	0.03597485873599415	0.017	0.006	1	FALSE	Other	-0
ORAI2	2.1177034487833337e-4	-0.12597774025756625	0.118	0.152	1	FALSE	Other	-0
SEC62	2.118082177805063e-4	-0.17466036024113785	0.512	0.543	1	FALSE	Other	-0
NRGN	2.1282959159051355e-4	0.09252987437979354	0.1	0.07	1	FALSE	Other	-0
AC243829.1	2.131754618379456e-4	-0.06306837471573834	0.009	0.02	1	FALSE	Other	-0
STARD7	2.142426789693915e-4	0.15882621901537963	0.071	0.047	1	FALSE	Other	-0
EIF5A	2.1661560280820296e-4	0.09675511074256128	0.602	0.552	1	FALSE	Other	-0
OGDH	2.171915827916473e-4	-0.04670536380597745	0.053	0.078	1	FALSE	Other	-0
MAP2K7	2.1847199080655765e-4	-0.04565572009680033	0.044	0.067	1	FALSE	Other	-0
ARL8B	2.1854860407793489e-4	-0.13061494767326742	0.703	0.741	1	FALSE	Other	-0
DNAH17	2.186623915814487e-4	-0.04890691231736341	0.016	0.031	1	FALSE	Other	-0
SREK1	2.205749363786712e-4	-0.04253695705437055	0.219	0.266	1	FALSE	Other	-0
MAP3K7	2.218557246218253e-4	-0.05817871332768457	0.042	0.065	1	FALSE	Other	-0
PPP6R2	2.2217836936161824e-4	-0.03342531742179952	0.045	0.069	1	FALSE	Other	-0
MAPK9	2.2414149140251427e-4	-0.08030738769765652	0.015	0.029	1	FALSE	Other	-0
CALHM6	2.2530979677102823e-4	0.04903203399918968	0.063	0.039	1	FALSE	Other	-0
KCTD20	2.2610629590099577e-4	0.15661663270087522	0.132	0.099	1	FALSE	Other	-0
ATXN7L1	2.261125173537152e-4	0.08428540770377964	0.046	0.026	1	FALSE	Other	-0
RNFT1	2.270671791690493e-4	-0.09286607044632088	0.043	0.065	1	FALSE	Other	-0
SUZ12	2.288055976171264e-4	-0.09293721233428676	0.112	0.147	1	FALSE	Other	-0
LAMA2	2.317408448956115e-4	0.03330795903550903	0.014	0.004	1	FALSE	Other	-0
SLAMF1	2.3306936540133828e-4	0.09990563165441778	0.036	0.018	1	FALSE	Other	-0
AKIRIN1	2.35773168414124e-4	-0.13262167047519102	0.213	0.253	1	FALSE	Other	-0
AC069213.1	2.36535169810449e-4	0.0252603049342081	0.007	0	1	FALSE	Other	-0
ULBP3	2.36535169810449e-4	0.03183920165642422	0.007	0	1	FALSE	Other	-0
ADAMTS5	2.36535169810449e-4	0.0247794065675737	0.007	0	1	FALSE	Other	-0
WDR1	2.3711019594386783e-4	0.1144468811870143	0.557	0.508	1	FALSE	Other	-0
DNAJB14	2.3762432418057537e-4	-0.06643005934957852	0.084	0.116	1	FALSE	Other	-0
MRPL14	2.380759155877104e-4	-0.19124831767987727	0.236	0.274	1	FALSE	Other	-0
ITGA1	2.401120081024481e-4	0.0977975576059687	0.097	0.068	1	FALSE	Other	-0
PPIG	2.4068761413313007e-4	-0.05193491699605701	0.186	0.229	1	FALSE	Other	-0
CNPY2	2.4078726606303823e-4	-0.0702582128060108	0.071	0.099	1	FALSE	Other	-0
CCNB1	2.4098489656471263e-4	0.04402322113136474	0.025	0.011	1	FALSE	Other	-0
ALDH3A2	2.413199417839984e-4	0.06359623980238291	0.028	0.013	1	FALSE	Other	-0
DDA1	2.425174981754087e-4	-0.1204146620884794	0.136	0.171	1	FALSE	Other	-0
UAP1L1	2.4388438807540215e-4	-0.02467761272838257	0.004	0.013	1	FALSE	Other	-0
NCBP3	2.441828778823455e-4	-0.0465421160344317	0.088	0.119	1	FALSE	Other	-0
PLEKHA3	2.4455171552281165e-4	-0.0820616449082111	0.096	0.127	1	FALSE	Other	-0
AP2B1	2.457739476804623e-4	-0.0677014008814617	0.108	0.143	1	FALSE	Other	-0
CDC37	2.486949934390753e-4	0.3043509087017595	0.386	0.345	1	FALSE	Other	-0
H3F3B	2.518127358113363e-4	-0.08452710838786359	0.98	0.988	1	FALSE	Other	-0
MRPS27	2.5210606686552103e-4	0.06564242099278782	0.03	0.014	1	FALSE	Other	-0
CFAP58-DT	2.5233819997947033e-4	0.04091315368303624	0.02	0.008	1	FALSE	Other	-0
FAM13B	2.5356261313871594e-4	-0.03461383415890057	0.081	0.111	1	FALSE	Other	-0
NAA50	2.5681732453201325e-4	-0.07872989863718749	0.174	0.213	1	FALSE	Other	-0
MRPS33	2.5821222481237717e-4	0.08923473083946518	0.069	0.045	1	FALSE	Other	-0
LINC00189	2.632871900544849e-4	-0.01172033280403989	0	0.005	1	FALSE	Other	-0
SPRYD4	2.6349035850853613e-4	-0.03145292365115008	0.004	0.012	1	FALSE	Other	-0
RASGRP2	2.6412268608013215e-4	0.10839930301141992	0.054	0.032	1	FALSE	Other	-0
DDX17	2.6445342216622103e-4	-0.0951171576997627	0.432	0.469	1	FALSE	Other	-0
LINC02470	2.6962621920778574e-4	-0.03027244749541663	0.004	0.012	1	FALSE	Other	-0
EDC3	2.69927156059559e-4	-0.04702432180194853	0.008	0.019	1	FALSE	Other	-0
PRAM1	2.725290385280726e-4	0.07030475017865664	0.023	0.009	1	FALSE	Other	-0
ZMYM6	2.7402155544032665e-4	-0.08685177667519475	0.029	0.048	1	FALSE	Other	-0
AKT3	2.7613595774864086e-4	-0.09913055728680992	0.112	0.146	1	FALSE	Other	-0
ZNF141	2.7704331157736686e-4	-0.06026153011473922	0.02	0.036	1	FALSE	Other	-0
FCMR	2.775337372124314e-4	-0.04779717349999163	0.02	0.036	1	FALSE	Other	-0
SLC9B2	2.780231501068991e-4	0.1096043249163176	0.076	0.05	1	FALSE	Other	-0
SSU72	2.7828905095792774e-4	-0.10115053669860896	0.227	0.27	1	FALSE	Other	-0
GBA	2.7944629296700475e-4	-0.05438190794633417	0.008	0.019	1	FALSE	Other	-0
ORC4	2.7953292070313665e-4	0.08342135982115399	0.039	0.021	1	FALSE	Other	-0
FDX1	2.837122140044008e-4	-0.18559861039018832	0.187	0.222	1	FALSE	Other	-0
GOLPH3	2.845782607949285e-4	-0.07958333182882626	0.116	0.15	1	FALSE	Other	-0
PSMB4	2.8462515747198114e-4	-0.14156187028374956	0.291	0.33	1	FALSE	Other	-0
OPA3	2.852904132833494e-4	-0.07484952687007411	0.026	0.044	1	FALSE	Other	-0
GNL1	2.8545482181406725e-4	-0.06942542477797975	0.047	0.071	1	FALSE	Other	-0
ERCC5	2.8664782515461327e-4	-0.02906734328604979	0.037	0.058	1	FALSE	Other	-0
ARHGEF10L	2.866659827723093e-4	-0.04664504720642302	0.008	0.019	1	FALSE	Other	-0
CCN3	2.8720642194315677e-4	0.05094023992929088	0.013	0.003	1	FALSE	Other	-0
ST8SIA4	2.878748044781463e-4	0.11020398401605502	0.227	0.183	1	FALSE	Other	-0
TPMT	2.889555186240488e-4	0.11497499851903198	0.103	0.073	1	FALSE	Other	-0
PSMA4	2.9022092248461257e-4	-0.12682095590653497	0.28	0.321	1	FALSE	Other	-0
ATN1	2.9068644880223834e-4	-0.02077239672563573	0.011	0.024	1	FALSE	Other	-0
SERPINB1	2.9087489526909225e-4	0.05250728132978111	0.778	0.753	1	FALSE	Other	-0
RXRA	2.9220458204553255e-4	-0.0549659726886248	0.049	0.073	1	FALSE	Other	-0
RGPD5	2.979855792693047e-4	0.09135084210540664	0.04	0.022	1	FALSE	Other	-0
ZNF384	3.0134911631230757e-4	-0.03287148099261033	0.017	0.031	1	FALSE	Other	-0
CCDC117	3.0181198346738893e-4	-0.0297316139983543	0.047	0.07	1	FALSE	Other	-0
REPS1	3.029210821019029e-4	-0.07011218050755408	0.028	0.046	1	FALSE	Other	-0
NRIP1	3.074692211059506e-4	0.08980958478755974	0.309	0.258	1	FALSE	Other	-0
TSPAN4	3.083194771003922e-4	0.04208875558686646	0.027	0.012	1	FALSE	Other	-0
AL078604.2	3.090435717535864e-4	-0.01185789087075801	0	0.004	1	FALSE	Other	-0
WWP2	3.090940489962e-4	-0.0388828365654348	0.018	0.033	1	FALSE	Other	-0
GCKR	3.1130320183831226e-4	0.06291358562677105	0.03	0.014	1	FALSE	Other	-0
AREG	3.1189130426224215e-4	0.08810385140048019	0.043	0.024	1	FALSE	Other	-0
AC253572.1	3.1203815634922393e-4	0.03734872356078377	0.014	0.004	1	FALSE	Other	-0
SAMD8	3.126622082654055e-4	-0.1408830799416383	0.133	0.166	1	FALSE	Other	-0
AC013652.1	3.1307673060690405e-4	0.02979427254377276	0.014	0.004	1	FALSE	Other	-0
CEMIP2	3.1308582357193813e-4	0.1631693186142038	0.155	0.12	1	FALSE	Other	-0
MGLL	3.1447138434108487e-4	0.1100279747244175	0.327	0.277	1	FALSE	Other	-0
PIK3C3	3.1474348246958737e-4	-0.02662477370770755	0.044	0.066	1	FALSE	Other	-0
ARID3B	3.156675293015316e-4	-0.05743332508028373	0.012	0.025	1	FALSE	Other	-0
DES	3.160035271237387e-4	0.02045205751999761	0.007	0	1	FALSE	Other	-0
EMP2	3.160035271237387e-4	0.02562228201155228	0.007	0	1	FALSE	Other	-0
U62317.4	3.175378608238228e-4	-0.05953135740707556	0.015	0.029	1	FALSE	Other	-0
CA3-AS1	3.179418326793219e-4	0.04602735892678807	0.018	0.007	1	FALSE	Other	-0
ACIN1	3.183137200241934e-4	-0.05554417977314152	0.094	0.125	1	FALSE	Other	-0
ZP3	3.191715268278369e-4	-0.1614531755084977	0.121	0.154	1	FALSE	Other	-0
CSNK2B	3.2194836025847373e-4	-0.13358394853970046	0.271	0.309	1	FALSE	Other	-0
BCL7B	3.237159677917709e-4	-0.1725668745747011	0.144	0.176	1	FALSE	Other	-0
AC008771.1	3.2504504136612856e-4	0.09641715388953016	0.119	0.087	1	FALSE	Other	-0
AC012181.1	3.255994515766103e-4	-0.03912058586020015	0.046	0.07	1	FALSE	Other	-0
PREB	3.2623813307954474e-4	-0.07513966298820332	0.05	0.073	1	FALSE	Other	-0
LILRA2	3.270009511931761e-4	0.04967571412187897	0.044	0.025	1	FALSE	Other	-0
PPP1R15B	3.2785931399453524e-4	0.15599613432117554	0.501	0.456	1	FALSE	Other	-0
AL645728.1	3.279355431752719e-4	0.09776032389552988	0.03	0.015	1	FALSE	Other	-0
PIAS4	3.2872370975182155e-4	-0.0642128709451005	0.031	0.05	1	FALSE	Other	-0
YTHDF2	3.290247688996693e-4	-0.06627779778254828	0.124	0.16	1	FALSE	Other	-0
SLC35D2	3.3026817758305047e-4	0.07602673528608235	0.042	0.023	1	FALSE	Other	-0
SLFN5	3.3033079731048596e-4	0.02030129238181277	0.14	0.179	1	FALSE	Other	-0
SAMSN1	3.3091455528336673e-4	0.09858577690585912	0.739	0.711	1	FALSE	Other	-0
AC013270.1	3.311842257201274e-4	0.0568820202985302	0.01	0.002	1	FALSE	Other	-0
SKI	3.318206133191899e-4	0.17664060573461593	0.09	0.063	1	FALSE	Other	-0
AC012464.2	3.3334993025475017e-4	-0.01123966137123414	0.001	0.007	1	FALSE	Other	-0
UBE3B	3.335370663824823e-4	-0.04234589533132754	0.013	0.026	1	FALSE	Other	-0
SMARCB1	3.339066450569609e-4	-0.0958473496708342	0.06	0.086	1	FALSE	Other	-0
AL365434.1	3.340225250491004e-4	-0.03638862597293999	0.006	0.015	1	FALSE	Other	-0
TNNI2	3.344776270762324e-4	0.02592116624608767	0.027	0.013	1	FALSE	Other	-0
SNX16	3.3615757285636094e-4	-0.09939762135498252	0.052	0.076	1	FALSE	Other	-0
PPP1R12C	3.372098513654338e-4	-0.08142201521938813	0.039	0.059	1	FALSE	Other	-0
SP4	3.377414202996104e-4	-0.0928075736758183	0.029	0.047	1	FALSE	Other	-0
EIF4A3	3.377621835359687e-4	0.16114449554109944	0.18	0.145	1	FALSE	Other	-0
INHBA-AS1	3.40369884396209e-4	0.06221684650910127	0.039	0.021	1	FALSE	Other	-0
MOB2	3.423921326349587e-4	-0.09146513764858843	0.121	0.155	1	FALSE	Other	-0
MGMT	3.4266440196669567e-4	0.06564196286237034	0.044	0.025	1	FALSE	Other	-0
LINC00636	3.4453172750453044e-4	0.03480820783143794	0.016	0.005	1	FALSE	Other	-0
RNF31	3.446746259322421e-4	-0.04559074972092469	0.012	0.024	1	FALSE	Other	-0
INTS1	3.4630756584742e-4	-0.04838943617109138	0.024	0.041	1	FALSE	Other	-0
SLC16A3	3.4643613066494885e-4	-0.04232922111531573	0.073	0.101	1	FALSE	Other	-0
RNF141	3.4859906327250654e-4	0.08995458386605878	0.04	0.022	1	FALSE	Other	-0
TANC2	3.4890808840250785e-4	-0.06641670180183665	0.043	0.064	1	FALSE	Other	-0
IKZF5	3.4939558576917504e-4	-0.06958067038748814	0.044	0.066	1	FALSE	Other	-0
CRYBG3	3.500651035218582e-4	-0.0449969367383425	0.009	0.02	1	FALSE	Other	-0
CLDND1	3.504335145712772e-4	0.17354396322688814	0.279	0.238	1	FALSE	Other	-0
MYADM	3.5235606332947476e-4	0.08990996708249421	0.177	0.137	1	FALSE	Other	-0
IGHG3	3.539303713144752e-4	0.18245155008460512	0.008	0.001	1	FALSE	Other	-0
PNPLA2	3.540701789348763e-4	0.04879432408571016	0.078	0.053	1	FALSE	Other	-0
TKFC	3.5530476875860443e-4	-0.0443972613990979	0.019	0.035	1	FALSE	Other	-0
MIR34AHG	3.5542167272724974e-4	0.02519674094194974	0.008	0.001	1	FALSE	Other	-0
MICOS13	3.5686111289576135e-4	0.10912355405548356	0.139	0.104	1	FALSE	Other	-0
C12orf10	3.5749769246047196e-4	0.07033608053032464	0.081	0.055	1	FALSE	Other	-0
LCOR	3.594894118104942e-4	-0.09502942046339669	0.181	0.219	1	FALSE	Other	-0
ABAT	3.598049697113272e-4	-0.06491226674155257	0.024	0.041	1	FALSE	Other	-0
LPP	3.6360161215767266e-4	-0.06155396170979524	0.038	0.059	1	FALSE	Other	-0
KPNA6	3.639890296662315e-4	-0.06005401129908006	0.057	0.082	1	FALSE	Other	-0
TMEM167A	3.6469862289716933e-4	-0.1264721887687128	0.197	0.234	1	FALSE	Other	-0
FGFR1OP2	3.690460304595466e-4	-0.0998066656889922	0.158	0.196	1	FALSE	Other	-0
KCNE3	3.71621357054844e-4	0.04041645266125612	0.064	0.04	1	FALSE	Other	-0
