Gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	significant	gene_class	-log10_p_val
IFITM2	2.4649230886949032e-34	0.5357428600675858	0.417	0.351	8.993271889103355e-30	TRUE	Other	29.046082276579607
MRPS26	2.9329981711526543e-34	-0.27533245942858064	0.092	0.177	1.070104382745046e-29	TRUE	Other	28.970573857231496
LYZ	3.4941595265499405e-34	0.6698896874753193	0.136	0.07	1.2748441032617456e-29	TRUE	Other	28.894542920510595
CDC26	3.602779319683903e-34	-0.2706599980561313	0.133	0.231	1.314474034786672e-29	TRUE	Other	28.881247988226498
BIRC3	3.900836670108764e-34	-0.3142345651803713	0.352	0.482	1.423220259089183e-29	TRUE	Other	28.846727882835868
TNFRSF25	5.655974059852229e-34	-0.2853292677552526	0.175	0.285	2.0635821357370862e-29	TRUE	Other	28.685378240434506
IRF3	6.054631672737721e-34	-0.24061522533997393	0.103	0.193	2.2090323657983574e-29	FALSE	Other	28.655797920984764
ADK	6.432600313865926e-34	-0.28992956630347055	0.097	0.181	2.346934224513983e-29	TRUE	Other	28.62949908182489
CREBRF	9.017263168488724e-34	-0.26118544363045393	0.25	0.38	3.289948467023111e-29	TRUE	Other	28.482810904683088
AC044849.1	9.206165341668147e-34	0.4914264462310959	0.212	0.134	3.3588694249076235e-29	TRUE	Other	28.47380687890449
PHF11	9.408512878568725e-34	-0.2556449777813876	0.163	0.27	3.4326959237458e-29	TRUE	Other	28.46436466569401
TRAC	1.0948655777433158e-33	-0.2387296179705949	0.529	0.668	3.994617060396488e-29	FALSE	Other	28.39852484752094
